Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2014 - 2мес., Чистые активы, RUB;2014 - 3мес., Чистые активы, RUB;2014 - 4мес., Чистые активы, RUB;2014 - 5мес., Чистые активы, RUB;2014 - 6мес., Чистые активы, RUB;2014 - 7мес., Чистые активы, RUB;2014 - 8мес., Чистые активы, RUB;2014 - 9мес., Чистые активы, RUB;2014 - 10мес., Чистые активы, RUB;2014 - 11мес., Чистые активы, RUB;2014 - 12мес., Чистые активы, RUB;2015 - 1мес., Чистые активы, RUB;2014 - 2мес., Счета в Банке России, RUB;2014 - 3мес., Счета в Банке России, RUB;2014 - 4мес., Счета в Банке России, RUB;2014 - 5мес., Счета в Банке России, RUB;2014 - 6мес., Счета в Банке России, RUB;2014 - 7мес., Счета в Банке России, RUB;2014 - 8мес., Счета в Банке России, RUB;2014 - 9мес., Счета в Банке России, RUB;2014 - 10мес., Счета в Банке России, RUB;2014 - 11мес., Счета в Банке России, RUB;2014 - 12мес., Счета в Банке России, RUB;2015 - 1мес., Счета в Банке России, RUB;2014 - 2мес., Коррсчета (НОСТРО), RUB;2014 - 3мес., Коррсчета (НОСТРО), RUB;2014 - 4мес., Коррсчета (НОСТРО), RUB;2014 - 5мес., Коррсчета (НОСТРО), RUB;2014 - 6мес., Коррсчета (НОСТРО), RUB;2014 - 7мес., Коррсчета (НОСТРО), RUB;2014 - 8мес., Коррсчета (НОСТРО), RUB;2014 - 9мес., Коррсчета (НОСТРО), RUB;2014 - 10мес., Коррсчета (НОСТРО), RUB;2014 - 11мес., Коррсчета (НОСТРО), RUB;2014 - 12мес., Коррсчета (НОСТРО), RUB;2015 - 1мес., Коррсчета (НОСТРО), RUB;2014 - 2мес., Ценные бумаги, RUB;2014 - 3мес., Ценные бумаги, RUB;2014 - 4мес., Ценные бумаги, RUB;2014 - 5мес., Ценные бумаги, RUB;2014 - 6мес., Ценные бумаги, RUB;2014 - 7мес., Ценные бумаги, RUB;2014 - 8мес., Ценные бумаги, RUB;2014 - 9мес., Ценные бумаги, RUB;2014 - 10мес., Ценные бумаги, RUB;2014 - 11мес., Ценные бумаги, RUB;2014 - 12мес., Ценные бумаги, RUB;2015 - 1мес., Ценные бумаги, RUB;2014 - 2мес., Кредиты, RUB;2014 - 3мес., Кредиты, RUB;2014 - 4мес., Кредиты, RUB;2014 - 5мес., Кредиты, RUB;2014 - 6мес., Кредиты, RUB;2014 - 7мес., Кредиты, RUB;2014 - 8мес., Кредиты, RUB;2014 - 9мес., Кредиты, RUB;2014 - 10мес., Кредиты, RUB;2014 - 11мес., Кредиты, RUB;2014 - 12мес., Кредиты, RUB;2015 - 1мес., Кредиты, RUB;2014 - 2мес., Кредиты организациям, RUB;2014 - 3мес., Кредиты организациям, RUB;2014 - 4мес., Кредиты организациям, RUB;2014 - 5мес., Кредиты организациям, RUB;2014 - 6мес., Кредиты организациям, RUB;2014 - 7мес., Кредиты организациям, RUB;2014 - 8мес., Кредиты организациям, RUB;2014 - 9мес., Кредиты организациям, RUB;2014 - 10мес., Кредиты организациям, RUB;2014 - 11мес., Кредиты организациям, RUB;2014 - 12мес., Кредиты организациям, RUB;2015 - 1мес., Кредиты организациям, RUB;2014 - 2мес., Кредиты физическим лицам, RUB;2014 - 3мес., Кредиты физическим лицам, RUB;2014 - 4мес., Кредиты физическим лицам, RUB;2014 - 5мес., Кредиты физическим лицам, RUB;2014 - 6мес., Кредиты физическим лицам, RUB;2014 - 7мес., Кредиты физическим лицам, RUB;2014 - 8мес., Кредиты физическим лицам, RUB;2014 - 9мес., Кредиты физическим лицам, RUB;2014 - 10мес., Кредиты физическим лицам, RUB;2014 - 11мес., Кредиты физическим лицам, RUB;2014 - 12мес., Кредиты физическим лицам, RUB;2015 - 1мес., Кредиты физическим лицам, RUB;2014 - 2мес., Кредиты другим банкам (МБК), RUB;2014 - 3мес., Кредиты другим банкам (МБК), RUB;2014 - 4мес., Кредиты другим банкам (МБК), RUB;2014 - 5мес., Кредиты другим банкам (МБК), RUB;2014 - 6мес., Кредиты другим банкам (МБК), RUB;2014 - 7мес., Кредиты другим банкам (МБК), RUB;2014 - 8мес., Кредиты другим банкам (МБК), RUB;2014 - 9мес., Кредиты другим банкам (МБК), RUB;2014 - 10мес., Кредиты другим банкам (МБК), RUB;2014 - 11мес., Кредиты другим банкам (МБК), RUB;2014 - 12мес., Кредиты другим банкам (МБК), RUB;2015 - 1мес., Кредиты другим банкам (МБК), RUB;2014 - 2мес., Основные средства, RUB;2014 - 3мес., Основные средства, RUB;2014 - 4мес., Основные средства, RUB;2014 - 5мес., Основные средства, RUB;2014 - 6мес., Основные средства, RUB;2014 - 7мес., Основные средства, RUB;2014 - 8мес., Основные средства, RUB;2014 - 9мес., Основные средства, RUB;2014 - 10мес., Основные средства, RUB;2014 - 11мес., Основные средства, RUB;2014 - 12мес., Основные средства, RUB;2015 - 1мес., Основные средства, RUB;2014 - 2мес., Учтённые векселя, RUB;2014 - 3мес., Учтённые векселя, RUB;2014 - 4мес., Учтённые векселя, RUB;2014 - 5мес., Учтённые векселя, RUB;2014 - 6мес., Учтённые векселя, RUB;2014 - 7мес., Учтённые векселя, RUB;2014 - 8мес., Учтённые векселя, RUB;2014 - 9мес., Учтённые векселя, RUB;2014 - 10мес., Учтённые векселя, RUB;2014 - 11мес., Учтённые векселя, RUB;2014 - 12мес., Учтённые векселя, RUB;2015 - 1мес., Учтённые векселя, RUB
190;СОФРИНО (ЗАО), БАНК;2972;"КОММЕРЧЕСКИЙ БАНК ""СОФРИНО"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125009, г. Москва, пер. Леонтьевский, д. 2А корп. 2;Селезнев Михаил Игоревич;18.07.1994;24,5;;Ликвидируется;044525375;Москва;Непубличные акционерные общества;Частная собственность;320 100 000;;Находится в стадии ликвидации от 12.12.2014, Решение о признании должника банкротом и открытии конкурсного производства от 28.07.2014;7 629 075 000;7 646 519 000;7 582 433 000;7 582 433 000;;;;;;;;;192 732 000;209 997 000;196 750 000;196 750 000;;;;;;;;;12 113 000;10 595 000;7 100 000;7 100 000;;;;;;;;;2 549 000;2 504 000;2 290 000;2 290 000;;;;;;;;;6 356 801 000;6 390 300 000;6 323 948 000;6 323 948 000;;;;;;;;;6 227 682 000;6 243 633 000;6 183 520 000;6 183 520 000;;;;;;;;;117 489 000;115 037 000;98 798 000;98 798 000;;;;;;;;;0;0;0;0;;;;;;;;;798 401 000;695 558 000;696 747 000;696 747 000;;;;;;;;;0;0;0;0;;;;;;;;
191;ВЕК (АО), АКБ;2299;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ВЕК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";123242, г. Москва, ул. Грузинская М., д. 10 корп. 1;Баклицкий Денис Николаевич;16.04.1993;26,0;;Ликвидируется;044525784;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;323 750 000;;Находится в стадии ликвидации от 23.09.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 12.05.2016;6 397 040 000;6 182 732 000;5 912 000 000;5 914 430 000;5 881 598 000;5 867 862 000;5 764 954 000;6 037 393 000;6 219 035 000;6 117 417 000;6 633 469 000;7 439 564 000;1 001 801 000;486 598 000;269 628 000;273 670 000;284 014 000;246 834 000;251 569 000;390 195 000;303 485 000;274 589 000;527 161 000;268 640 000;414 903 000;502 733 000;539 712 000;449 790 000;380 932 000;392 124 000;265 746 000;443 851 000;352 998 000;257 034 000;286 712 000;1 045 109 000;71 504 000;72 158 000;72 791 000;73 445 000;74 077 000;74 731 000;75 386 000;76 018 000;76 672 000;75 650 000;72 038 000;71 540 000;4 382 282 000;4 642 783 000;4 563 533 000;4 629 995 000;4 621 508 000;4 677 060 000;4 636 066 000;4 650 788 000;4 971 229 000;5 070 220 000;5 214 996 000;5 475 298 000;4 106 895 000;4 337 706 000;4 266 134 000;4 336 824 000;4 266 994 000;4 338 526 000;4 297 855 000;4 301 208 000;4 607 937 000;4 692 656 000;4 734 356 000;5 007 678 000;274 666 000;274 363 000;266 685 000;292 478 000;323 841 000;337 819 000;337 485 000;348 792 000;362 424 000;376 611 000;424 841 000;466 245 000;721 000;30 714 000;30 714 000;693 000;30 673 000;715 000;726 000;788 000;868 000;953 000;55 799 000;1 375 000;341 891 000;340 046 000;340 292 000;332 556 000;331 862 000;330 190 000;334 383 000;339 869 000;342 845 000;236 666 000;236 474 000;238 025 000;71 504 000;72 158 000;72 791 000;73 445 000;74 077 000;74 731 000;75 386 000;76 018 000;76 672 000;75 650 000;72 038 000;70 934 000
192;УНИФИН АО, КБ;2654;"АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""УНИВЕРСАЛЬНЫЕ ФИНАНСЫ""";127051, г. Москва, пер. Колобовский 1-Й, д. 11;Мантрова Анастасия Александровна;20.08.2001;17,5;;Ликвидируется;044525423;Москва;Непубличные акционерные общества;Частная собственность;324 480 000;;Находится в стадии ликвидации от 07.06.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 15.02.2016;11 555 511 000;11 026 649 000;11 157 533 000;11 167 770 000;11 080 355 000;11 349 823 000;10 928 132 000;11 355 022 000;11 635 030 000;12 373 548 000;12 770 688 000;14 477 389 000;444 470 000;432 640 000;288 297 000;280 483 000;386 048 000;621 414 000;713 484 000;448 348 000;462 860 000;422 539 000;213 918 000;521 466 000;23 108 000;21 471 000;16 243 000;33 270 000;12 198 000;15 003 000;18 819 000;18 009 000;25 154 000;25 962 000;40 653 000;123 959 000;0;0;0;0;0;0;0;0;0;105 369 000;0;0;10 176 947 000;9 568 969 000;9 826 809 000;9 893 584 000;9 687 755 000;9 559 322 000;9 167 883 000;9 556 416 000;9 715 613 000;10 072 945 000;10 537 263 000;11 808 168 000;4 874 575 000;4 636 226 000;4 840 444 000;4 801 881 000;4 732 655 000;4 369 775 000;4 124 448 000;4 065 103 000;4 124 289 000;4 202 425 000;4 275 551 000;4 472 761 000;4 518 398 000;4 493 859 000;4 518 046 000;4 517 768 000;4 257 927 000;4 489 218 000;4 503 451 000;4 608 367 000;4 890 841 000;5 121 860 000;5 614 918 000;6 333 330 000;403 291 000;3 647 000;3 648 000;103 541 000;103 437 000;3 651 000;3 710 000;349 025 000;4 435 000;104 871 000;5 750 000;417 024 000;308 844 000;485 239 000;530 201 000;529 138 000;552 165 000;564 019 000;556 136 000;650 545 000;650 729 000;688 773 000;673 155 000;672 834 000;0;0;0;0;0;0;0;0;0;0;0;0
193;ОРЕЛСОЦБАНК, ОАО;2921;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОРЛОВСКИЙ СОЦИАЛЬНЫЙ БАНК""";302030, Орловская обл, г. Орёл, набережная Дубровинского, д. 70;Баушева Надежда Сергеевна;27.06.1994;24,5;;Ликвидируется;045402727;Орловская область;Публичные акционерные общества;Частная собственность;325 507 500;;Находится в стадии ликвидации от 20.07.2012, Решение о признании банка банкротом (о принудительной ликвидации) от 04.07.2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;АКАДЕМРУСБАНК, ООО КБ;622;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""АКАДЕМИЧЕСКИЙ РУССКИЙ БАНК""";117447, г. Москва, ул. Дмитрия Ульянова, д. 35 корп. 1(Бизнес-центр);Захваткин Михаил Евгеньевич;29.10.1990;28,0;;Ликвидируется;044525270;Москва;Общества с ограниченной ответственностью;Частная собственность;330 000 000;;Находится в стадии ликвидации от 26.05.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 29.01.2015;1 493 404 000;1 672 240 000;1 411 339 000;1 397 415 000;1 313 439 000;1 275 839 000;1 075 334 000;1 095 217 000;1 228 423 000;1 356 799 000;1 335 015 000;;95 547 000;234 832 000;108 518 000;64 235 000;78 132 000;78 097 000;100 908 000;91 494 000;75 579 000;72 579 000;26 561 000;;62 428 000;58 156 000;8 073 000;6 996 000;4 365 000;8 445 000;9 827 000;8 664 000;18 600 000;22 596 000;189 000;;0;0;0;0;0;0;0;0;0;0;0;;1 192 581 000;1 243 581 000;1 163 064 000;1 208 484 000;1 106 011 000;1 042 129 000;799 336 000;818 091 000;997 832 000;1 187 133 000;1 268 036 000;;1 184 236 000;1 195 278 000;1 154 013 000;1 189 475 000;1 097 044 000;1 034 978 000;792 969 000;817 011 000;927 791 000;1 044 791 000;1 098 724 000;;8 345 000;8 303 000;9 051 000;9 009 000;8 967 000;7 151 000;6 367 000;1 080 000;70 041 000;142 342 000;169 312 000;;0;40 000 000;0;10 000 000;0;0;0;0;0;0;0;;7 115 000;6 971 000;6 815 000;6 726 000;6 775 000;6 745 000;6 212 000;6 208 000;6 003 000;5 877 000;6 093 000;;0;0;0;0;0;0;0;0;0;0;0;
195;ЭРГОБАНК, ООО КБ;2856;"КОММЕРЧЕСКИЙ БАНК ""ЭРГОБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109012, г. Москва, пер. Старопанский, д. 4 корп. 1,2;Михеев Илья Владимирович;17.05.1994;24,5;;Ликвидируется;044525861;Москва;Общества с ограниченной ответственностью;Частная собственность;332 000 000;;Находится в стадии ликвидации от 31.03.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 15.01.2016;6 137 726 000;5 923 488 000;6 020 175 000;5 807 343 000;5 784 292 000;5 890 523 000;5 976 024 000;6 028 173 000;5 794 916 000;5 995 153 000;5 933 342 000;5 826 074 000;162 685 000;257 613 000;186 670 000;149 759 000;261 623 000;207 911 000;187 543 000;291 228 000;216 239 000;260 745 000;201 206 000;101 791 000;178 851 000;74 135 000;223 693 000;68 652 000;55 837 000;101 952 000;128 500 000;65 472 000;145 976 000;208 690 000;285 491 000;156 146 000;1 042 643 000;792 609 000;818 816 000;819 330 000;738 555 000;706 828 000;726 301 000;727 314 000;670 111 000;708 570 000;796 091 000;818 990 000;4 104 268 000;4 056 542 000;4 090 917 000;4 007 509 000;4 019 761 000;4 173 339 000;4 224 714 000;4 229 145 000;4 031 712 000;4 053 964 000;3 956 002 000;4 025 380 000;2 147 317 000;2 459 794 000;2 477 756 000;2 508 838 000;2 498 870 000;2 588 300 000;2 484 567 000;2 536 461 000;2 319 820 000;2 275 637 000;2 224 539 000;2 277 753 000;1 337 361 000;1 480 152 000;1 493 293 000;1 413 928 000;1 421 292 000;1 470 168 000;1 578 922 000;1 558 338 000;1 577 025 000;1 615 844 000;1 594 927 000;1 613 561 000;539 356 000;4 632 000;39 634 000;4 509 000;4 365 000;4 637 000;31 991 000;5 112 000;5 633 000;33 249 000;7 302 000;4 832 000;350 763 000;351 485 000;351 850 000;352 622 000;354 434 000;353 499 000;353 324 000;353 807 000;352 794 000;353 113 000;352 624 000;353 079 000;0;0;0;0;0;0;0;0;0;0;0;0
196;ГАЗСТРОЙБАНК, АО АКБ;2919;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ГАЗСТРОЙБАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";115432, г. Москва, ул. Трофимова, д. 2/1;Валлен Олег Эрлинович;24.06.1994;24,5;;Ликвидируется;044525160;Москва;Публичные акционерные общества;Частная собственность;334 000 000;;Находится в стадии ликвидации от 07.12.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 12.08.2016;4 905 413 000;4 791 081 000;4 784 581 000;4 454 826 000;4 777 085 000;4 863 280 000;4 815 174 000;4 945 452 000;5 048 963 000;4 838 945 000;4 919 584 000;5 282 638 000;112 235 000;110 942 000;93 824 000;113 996 000;136 089 000;109 727 000;137 204 000;109 177 000;78 499 000;260 985 000;39 865 000;269 098 000;365 191 000;682 586 000;410 623 000;141 014 000;144 828 000;110 668 000;104 452 000;78 644 000;117 785 000;89 556 000;101 863 000;82 550 000;1 452 117 000;1 410 768 000;1 719 569 000;1 787 992 000;1 809 511 000;1 789 738 000;1 731 322 000;1 755 965 000;1 701 722 000;1 173 006 000;1 286 638 000;1 271 774 000;2 402 389 000;2 081 369 000;2 015 407 000;1 805 873 000;2 033 402 000;2 134 691 000;2 181 158 000;2 308 664 000;2 415 424 000;2 470 704 000;2 481 931 000;2 579 485 000;2 119 944 000;1 881 519 000;1 784 290 000;1 590 360 000;1 804 919 000;1 915 274 000;1 949 068 000;2 086 165 000;2 186 243 000;2 240 348 000;2 206 199 000;2 284 871 000;281 724 000;199 136 000;230 403 000;214 818 000;227 810 000;218 702 000;230 612 000;220 923 000;227 445 000;228 384 000;273 482 000;291 856 000;721 000;714 000;714 000;695 000;673 000;715 000;1 478 000;1 576 000;1 736 000;1 972 000;2 250 000;2 758 000;377 872 000;376 684 000;376 217 000;375 015 000;373 950 000;373 239 000;372 111 000;373 007 000;371 806 000;370 811 000;603 880 000;600 528 000;0;0;0;0;0;0;0;0;0;0;0;0
197;ТГБ, АО БАНК;3180;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТОРГОВЫЙ ГОРОДСКОЙ БАНК""";129090, г. Москва, туп. Спасский, д. 2 стр. 1;Королёв Григорий Евгеньевич;16.12.1994;24,0;;Ликвидируется;044525208;Москва;Публичные акционерные общества;Частная собственность;350 526 950;;Находится в стадии ликвидации от 07.07.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 13.03.2017;3 432 184 000;3 294 896 000;3 917 471 000;4 118 094 000;4 329 080 000;4 209 682 000;4 298 845 000;4 670 586 000;5 064 589 000;5 515 111 000;5 784 342 000;6 845 646 000;112 556 000;70 418 000;155 480 000;168 249 000;267 491 000;230 727 000;216 560 000;378 859 000;618 210 000;666 929 000;574 434 000;1 041 615 000;41 322 000;12 730 000;146 361 000;264 572 000;195 277 000;214 145 000;266 096 000;238 254 000;254 845 000;341 355 000;530 261 000;766 370 000;2 831 000;303 000;295 000;299 000;48 578 000;47 225 000;49 675 000;54 759 000;60 533 000;68 190 000;70 481 000;86 767 000;2 408 072 000;2 382 471 000;2 583 263 000;2 638 470 000;2 699 036 000;2 755 201 000;2 779 776 000;3 105 555 000;3 170 155 000;3 349 805 000;3 427 740 000;3 349 124 000;2 130 349 000;2 135 574 000;2 211 790 000;2 260 236 000;2 336 853 000;2 450 080 000;2 452 213 000;2 675 328 000;2 738 478 000;2 822 877 000;3 093 395 000;3 170 628 000;222 808 000;222 669 000;160 151 000;141 748 000;156 790 000;151 867 000;148 867 000;154 267 000;154 011 000;144 321 000;149 848 000;143 913 000;31 082 000;1 071 000;198 166 000;218 410 000;187 913 000;130 368 000;149 163 000;247 364 000;248 076 000;354 086 000;155 640 000;6 866 000;142 545 000;140 151 000;145 501 000;145 547 000;147 305 000;147 537 000;147 142 000;147 027 000;147 898 000;148 015 000;151 037 000;151 041 000;0;0;0;0;0;0;0;0;0;0;0;0
198;ЭСИДБАНК, ООО;1991;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ЭСИД""";367025, Дагестан респ, г. Махачкала, ул. Коркмасова, д. 45;Джамалудинов Магомедгази Далгатович;29.07.1992;26,5;;Ликвидируется;048209742;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;350 556 000;;Находится в стадии ликвидации от 15.01.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2014;1 437 910 000;1 363 748 000;1 301 737 000;1 236 293 000;1 196 050 000;1 135 277 000;1 072 358 000;;;;;;45 054 000;37 683 000;28 809 000;26 443 000;26 980 000;20 875 000;23 505 000;;;;;;379 000;243 000;245 000;633 000;835 000;299 000;112 000;;;;;;0;0;0;0;0;0;0;;;;;;886 133 000;828 409 000;792 004 000;727 504 000;704 699 000;645 903 000;586 271 000;;;;;;266 348 000;247 406 000;222 950 000;204 770 000;200 718 000;180 483 000;169 644 000;;;;;;616 785 000;578 003 000;566 054 000;519 734 000;500 981 000;462 420 000;413 627 000;;;;;;3 000 000;3 000 000;3 000 000;3 000 000;3 000 000;3 000 000;3 000 000;;;;;;162 540 000;162 802 000;161 832 000;156 205 000;150 741 000;154 564 000;175 003 000;;;;;;0;0;0;0;0;0;0;;;;;
199;КБР БАНК (ООО), КБ;3364;"""КОММЕРЧЕСКИЙ БАНК РАЗВИТИЯ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";111250, г. Москва, ул. Госпитальная, д. 10 стр. 1;Мащев Александр Борисович;11.04.2001;18,0;;Ликвидируется;044525485;Москва;Общества с ограниченной ответственностью;Частная собственность;356 500 000;;Находится в стадии ликвидации от 24.03.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 14.12.2015;2 115 574 000;2 362 293 000;2 042 362 000;1 834 160 000;2 085 704 000;1 936 271 000;1 996 290 000;1 908 576 000;1 970 062 000;2 410 286 000;2 201 723 000;2 033 983 000;413 238 000;479 401 000;67 253 000;62 734 000;95 014 000;164 673 000;128 166 000;199 200 000;87 616 000;235 371 000;357 298 000;154 346 000;238 216 000;365 078 000;423 397 000;273 621 000;245 116 000;244 029 000;240 616 000;251 220 000;381 292 000;650 018 000;255 988 000;295 685 000;113 948 000;46 099 000;42 250 000;92 455 000;107 133 000;107 778 000;138 394 000;68 746 000;97 729 000;143 568 000;99 527 000;100 441 000;970 875 000;1 037 017 000;1 052 012 000;1 092 567 000;1 156 403 000;986 026 000;1 060 296 000;936 484 000;911 169 000;925 745 000;1 056 431 000;1 031 331 000;923 627 000;987 727 000;974 305 000;1 044 699 000;1 108 817 000;940 233 000;990 222 000;793 326 000;626 321 000;837 470 000;935 704 000;926 026 000;47 248 000;49 290 000;47 737 000;47 868 000;47 586 000;45 793 000;45 074 000;43 258 000;44 848 000;48 275 000;73 727 000;105 305 000;0;0;0;0;0;0;25 000 000;0;240 000 000;40 000 000;47 000 000;0;21 792 000;21 687 000;21 361 000;22 253 000;21 902 000;21 544 000;19 561 000;18 908 000;16 287 000;16 475 000;17 026 000;16 765 000;113 948 000;46 099 000;42 250 000;92 455 000;107 133 000;107 778 000;138 394 000;68 746 000;97 729 000;143 568 000;99 527 000;100 441 000
200;ПУЛЬС СТОЛИЦЫ, ООО КБ;3002;"КОММЕРЧЕСКИЙ БАНК ""ПУЛЬС СТОЛИЦЫ"" - ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";115114, г. Москва, набережная Дербеневская, д. 11(Бизнес-центр «Полларс»);Рябинченко Дмитрий Николаевич;28.07.1994;24,5;;Ликвидируется;044525180;Москва;Общества с ограниченной ответственностью;Частная собственность;357 598 000;;Находится в стадии ликвидации от 20.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 13.04.2016;2 313 724 000;2 210 832 000;1 961 388 000;1 887 044 000;1 880 604 000;1 728 201 000;1 673 421 000;1 502 279 000;1 538 450 000;1 664 789 000;1 718 025 000;1 805 273 000;99 130 000;96 153 000;57 942 000;76 831 000;114 789 000;153 847 000;92 119 000;104 790 000;89 224 000;110 532 000;77 063 000;71 102 000;10 053 000;9 611 000;12 341 000;8 852 000;7 925 000;6 970 000;8 255 000;11 057 000;13 170 000;10 465 000;19 768 000;11 867 000;80 214 000;65 736 000;32 540 000;7 037 000;7 230 000;7 229 000;6 932 000;6 947 000;7 009 000;19 429 000;0;0;1 926 249 000;1 890 877 000;1 719 987 000;1 648 954 000;1 614 800 000;1 392 388 000;1 393 144 000;1 218 131 000;1 261 602 000;1 326 058 000;1 438 675 000;1 524 518 000;639 686 000;623 753 000;581 798 000;545 047 000;486 340 000;410 009 000;413 232 000;413 663 000;421 046 000;426 835 000;434 294 000;448 179 000;1 005 843 000;1 046 411 000;877 476 000;843 908 000;833 460 000;807 379 000;804 912 000;749 468 000;785 556 000;824 223 000;949 381 000;1 021 339 000;70 721 000;10 714 000;50 714 000;50 000 000;120 000 000;50 000 000;50 000 000;50 000 000;50 000 000;70 000 000;50 000 000;50 000 000;2 888 000;2 823 000;2 779 000;2 680 000;2 613 000;2 570 000;2 559 000;2 493 000;2 509 000;2 473 000;3 252 000;3 439 000;42 094 000;37 844 000;25 421 000;0;0;0;0;0;0;19 429 000;0;0
201;ОПМ-БАНК, ООО КБ;2734;"КОММЕРЧЕСКИЙ БАНК ""ОПМ-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Палиха, д. 10 стр. 7;Хамчич Максим Александрович;23.09.1994;24,5;;Ликвидируется;044525378;Москва;Общества с ограниченной ответственностью;Частная собственность;358 800 000;;Находится в стадии ликвидации от 28.08.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 01.06.2015;10 101 890 000;10 265 428 000;10 413 188 000;10 594 998 000;10 665 341 000;10 632 307 000;10 941 977 000;11 289 855 000;11 445 961 000;11 746 214 000;11 750 339 000;12 784 415 000;348 661 000;361 810 000;399 076 000;290 893 000;244 066 000;244 304 000;359 873 000;408 052 000;316 978 000;407 922 000;498 338 000;347 448 000;487 631 000;242 203 000;100 474 000;384 079 000;135 078 000;230 707 000;41 391 000;72 744 000;147 006 000;29 651 000;33 669 000;282 231 000;214 445 000;213 009 000;212 356 000;179 214 000;168 317 000;162 335 000;163 746 000;116 759 000;86 584 000;55 828 000;53 164 000;53 288 000;8 367 305 000;8 365 131 000;8 504 072 000;8 545 567 000;8 842 821 000;9 005 199 000;9 063 361 000;9 218 927 000;9 470 751 000;9 880 470 000;10 175 029 000;10 977 592 000;7 551 679 000;7 552 356 000;7 692 585 000;7 745 130 000;8 060 227 000;8 223 313 000;8 291 325 000;8 491 614 000;8 760 858 000;9 142 150 000;9 409 050 000;10 228 317 000;368 879 000;348 653 000;350 144 000;358 694 000;355 135 000;351 017 000;344 866 000;347 673 000;320 360 000;328 100 000;315 442 000;285 941 000;2 065 000;9 337 000;12 535 000;10 164 000;9 988 000;7 516 000;7 867 000;7 788 000;10 976 000;9 035 000;31 848 000;17 608 000;250 696 000;248 064 000;245 262 000;243 743 000;238 924 000;236 923 000;235 956 000;234 548 000;234 439 000;235 212 000;236 141 000;267 187 000;0;0;0;0;0;0;0;0;0;0;0;0
