Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2015 - 2мес., Чистые активы, RUB;2015 - 3мес., Чистые активы, RUB;2015 - 4мес., Чистые активы, RUB;2015 - 5мес., Чистые активы, RUB;2015 - 6мес., Чистые активы, RUB;2015 - 7мес., Чистые активы, RUB;2015 - 8мес., Чистые активы, RUB;2015 - 9мес., Чистые активы, RUB;2015 - 10мес., Чистые активы, RUB;2015 - 11мес., Чистые активы, RUB;2015 - 12мес., Чистые активы, RUB;2016 - 1мес., Чистые активы, RUB;2015 - 2мес., Счета в Банке России, RUB;2015 - 3мес., Счета в Банке России, RUB;2015 - 4мес., Счета в Банке России, RUB;2015 - 5мес., Счета в Банке России, RUB;2015 - 6мес., Счета в Банке России, RUB;2015 - 7мес., Счета в Банке России, RUB;2015 - 8мес., Счета в Банке России, RUB;2015 - 9мес., Счета в Банке России, RUB;2015 - 10мес., Счета в Банке России, RUB;2015 - 11мес., Счета в Банке России, RUB;2015 - 12мес., Счета в Банке России, RUB;2016 - 1мес., Счета в Банке России, RUB;2015 - 2мес., Коррсчета (НОСТРО), RUB;2015 - 3мес., Коррсчета (НОСТРО), RUB;2015 - 4мес., Коррсчета (НОСТРО), RUB;2015 - 5мес., Коррсчета (НОСТРО), RUB;2015 - 6мес., Коррсчета (НОСТРО), RUB;2015 - 7мес., Коррсчета (НОСТРО), RUB;2015 - 8мес., Коррсчета (НОСТРО), RUB;2015 - 9мес., Коррсчета (НОСТРО), RUB;2015 - 10мес., Коррсчета (НОСТРО), RUB;2015 - 11мес., Коррсчета (НОСТРО), RUB;2015 - 12мес., Коррсчета (НОСТРО), RUB;2016 - 1мес., Коррсчета (НОСТРО), RUB;2015 - 2мес., Ценные бумаги, RUB;2015 - 3мес., Ценные бумаги, RUB;2015 - 4мес., Ценные бумаги, RUB;2015 - 5мес., Ценные бумаги, RUB;2015 - 6мес., Ценные бумаги, RUB;2015 - 7мес., Ценные бумаги, RUB;2015 - 8мес., Ценные бумаги, RUB;2015 - 9мес., Ценные бумаги, RUB;2015 - 10мес., Ценные бумаги, RUB;2015 - 11мес., Ценные бумаги, RUB;2015 - 12мес., Ценные бумаги, RUB;2016 - 1мес., Ценные бумаги, RUB;2015 - 2мес., Кредиты, RUB;2015 - 3мес., Кредиты, RUB;2015 - 4мес., Кредиты, RUB;2015 - 5мес., Кредиты, RUB;2015 - 6мес., Кредиты, RUB;2015 - 7мес., Кредиты, RUB;2015 - 8мес., Кредиты, RUB;2015 - 9мес., Кредиты, RUB;2015 - 10мес., Кредиты, RUB;2015 - 11мес., Кредиты, RUB;2015 - 12мес., Кредиты, RUB;2016 - 1мес., Кредиты, RUB;2015 - 2мес., Кредиты организациям, RUB;2015 - 3мес., Кредиты организациям, RUB;2015 - 4мес., Кредиты организациям, RUB;2015 - 5мес., Кредиты организациям, RUB;2015 - 6мес., Кредиты организациям, RUB;2015 - 7мес., Кредиты организациям, RUB;2015 - 8мес., Кредиты организациям, RUB;2015 - 9мес., Кредиты организациям, RUB;2015 - 10мес., Кредиты организациям, RUB;2015 - 11мес., Кредиты организациям, RUB;2015 - 12мес., Кредиты организациям, RUB;2016 - 1мес., Кредиты организациям, RUB;2015 - 2мес., Кредиты физическим лицам, RUB;2015 - 3мес., Кредиты физическим лицам, RUB;2015 - 4мес., Кредиты физическим лицам, RUB;2015 - 5мес., Кредиты физическим лицам, RUB;2015 - 6мес., Кредиты физическим лицам, RUB;2015 - 7мес., Кредиты физическим лицам, RUB;2015 - 8мес., Кредиты физическим лицам, RUB;2015 - 9мес., Кредиты физическим лицам, RUB;2015 - 10мес., Кредиты физическим лицам, RUB;2015 - 11мес., Кредиты физическим лицам, RUB;2015 - 12мес., Кредиты физическим лицам, RUB;2016 - 1мес., Кредиты физическим лицам, RUB;2015 - 2мес., Кредиты другим банкам (МБК), RUB;2015 - 3мес., Кредиты другим банкам (МБК), RUB;2015 - 4мес., Кредиты другим банкам (МБК), RUB;2015 - 5мес., Кредиты другим банкам (МБК), RUB;2015 - 6мес., Кредиты другим банкам (МБК), RUB;2015 - 7мес., Кредиты другим банкам (МБК), RUB;2015 - 8мес., Кредиты другим банкам (МБК), RUB;2015 - 9мес., Кредиты другим банкам (МБК), RUB;2015 - 10мес., Кредиты другим банкам (МБК), RUB;2015 - 11мес., Кредиты другим банкам (МБК), RUB;2015 - 12мес., Кредиты другим банкам (МБК), RUB;2016 - 1мес., Кредиты другим банкам (МБК), RUB;2015 - 2мес., Основные средства, RUB;2015 - 3мес., Основные средства, RUB;2015 - 4мес., Основные средства, RUB;2015 - 5мес., Основные средства, RUB;2015 - 6мес., Основные средства, RUB;2015 - 7мес., Основные средства, RUB;2015 - 8мес., Основные средства, RUB;2015 - 9мес., Основные средства, RUB;2015 - 10мес., Основные средства, RUB;2015 - 11мес., Основные средства, RUB;2015 - 12мес., Основные средства, RUB;2016 - 1мес., Основные средства, RUB;2015 - 2мес., Учтённые векселя, RUB;2015 - 3мес., Учтённые векселя, RUB;2015 - 4мес., Учтённые векселя, RUB;2015 - 5мес., Учтённые векселя, RUB;2015 - 6мес., Учтённые векселя, RUB;2015 - 7мес., Учтённые векселя, RUB;2015 - 8мес., Учтённые векселя, RUB;2015 - 9мес., Учтённые векселя, RUB;2015 - 10мес., Учтённые векселя, RUB;2015 - 11мес., Учтённые векселя, RUB;2015 - 12мес., Учтённые векселя, RUB;2016 - 1мес., Учтённые векселя, RUB
109;АГРОХИМБАНК, ОАО;119;БАНК РАЗВИТИЯ АГРАРНОЙ И ХИМИЧЕСКОЙ ПРОМЫШЛЕННОСТИ (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);119992, г. Москва, пер. Знаменский Б, д. 2 корп. 3;Михеев Илья Владимирович;23.06.1989;29,5;13.01.2016;Недействующая;;Москва;Публичные акционерные общества;Частная собственность;500 000 000;Ликвидировано вследствие банкротства от 13.01.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 19.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;СОВИНКОМ ООО, КБ;2302;"КОММЕРЧЕСКИЙ БАНК ""СОВИНКОМ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";107076, г. Москва, ул. Атарбекова, д. 4Б;Корженкова Наталья Игоревна;20.04.1993;25,5;09.11.2016;Недействующая;044585288;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;285 000 000;Ликвидировано по решению суда от 09.11.2016, Решение о признании должника банкротом и открытии конкурсного производства от 27.05.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;ДЕЛНА БАНК, ООО;971;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ДЕЛОВОЙ НАКОПИТЕЛЬНЫЙ БАНК""";129085, г. Москва, проспект Мира, д. 95 корп. 2;Баушева Надежда Сергеевна;27.11.1990;28,0;18.12.2017;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;166 800 000;Ликвидировано вследствие банкротства от 18.12.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.02.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;РУСЮГБАНК, ПАО КБ;2093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""РУССКИЙ ЮЖНЫЙ БАНК""";400066, Волгоградская обл., г. Волгоград, ул. Им Гагарина, д. 7;Ерофеев Игорь Васильевич;09.09.1992;26,5;10.06.2018;Недействующая;041806791;Волгоградская область;Публичные акционерные общества;Частная собственность;250 320 000;Прекратило деятельность при присоединении от 10.06.2018;7 441 456 000;7 566 787 000;7 213 496 000;7 432 454 000;7 574 148 000;7 737 213 000;8 016 535 000;7 891 453 000;8 015 701 000;8 399 095 000;8 545 238 000;8 845 560 000;170 552 000;201 995 000;214 750 000;303 767 000;208 042 000;924 336 000;946 553 000;314 645 000;242 291 000;314 158 000;839 105 000;273 731 000;834 930 000;61 718 000;70 741 000;85 377 000;151 410 000;140 266 000;80 067 000;152 031 000;280 487 000;865 196 000;122 338 000;631 065 000;182 175 000;184 920 000;187 774 000;190 079 000;488 864 000;304 427 000;308 094 000;370 027 000;372 993 000;613 613 000;863 943 000;843 206 000;5 336 443 000;5 195 320 000;5 401 781 000;5 269 319 000;5 175 987 000;5 330 987 000;5 505 916 000;5 775 864 000;5 788 757 000;5 630 320 000;5 567 185 000;5 571 937 000;5 041 671 000;4 910 536 000;4 824 952 000;4 698 265 000;4 848 633 000;5 061 999 000;5 233 961 000;5 448 213 000;5 481 637 000;5 267 162 000;5 218 800 000;5 228 098 000;250 412 000;243 855 000;239 519 000;234 551 000;233 437 000;228 967 000;226 227 000;232 193 000;228 390 000;219 649 000;217 854 000;209 882 000;37 777 000;34 853 000;331 243 000;331 908 000;89 360 000;35 556 000;41 276 000;91 020 000;74 292 000;109 098 000;123 531 000;126 957 000;375 173 000;366 948 000;363 466 000;361 517 000;359 157 000;357 226 000;353 511 000;355 045 000;352 494 000;351 790 000;349 873 000;351 042 000;0;0;0;0;0;0;0;0;0;0;0;0
113;ВББ, ООО КБ;1342;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ВОСТОКБИЗНЕСБАНК""";690088, Приморский кр, г. Владивосток, ул. Военное Шоссе, д. 20 корп. А;Пастушенко Дмитрий Сергеевич;15.01.1991;28,0;16.04.2018;Недействующая;040507711;Приморский край;Общества с ограниченной ответственностью;Частная собственность;28 118 000;Ликвидировано вследствие банкротства от 16.04.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 14.04.2011, Решение о признании банка банкротом (о принудительной ликвидации) от 25.05.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;БАНК НА ГОНЧАРНОЙ (АО);2555;"""БАНК НА ГОНЧАРНОЙ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";115172, г. Москва, набережная Гончарная, д. 1 корп. 2;Кандаурова Виктория Владимировна;01.11.1993;25,0;26.03.2018;Недействующая;044525448;Москва;Непубличные акционерные общества;Собственность иностранных юридических лиц;478 272 000;Прекратило деятельность при присоединении от 26.03.2018;11 546 592 000;10 396 238 000;10 742 999 000;10 502 446 000;8 934 240 000;9 115 084 000;9 916 211 000;11 501 517 000;11 603 519 000;9 415 020 000;10 157 122 000;9 991 299 000;126 197 000;216 699 000;180 504 000;328 763 000;187 938 000;145 985 000;440 825 000;610 745 000;393 409 000;476 400 000;143 954 000;772 267 000;1 534 972 000;1 536 519 000;1 596 704 000;1 420 680 000;741 596 000;630 096 000;803 764 000;951 462 000;958 895 000;579 994 000;941 908 000;571 839 000;613 046 000;624 799 000;628 762 000;636 228 000;619 423 000;626 029 000;594 494 000;586 964 000;528 339 000;498 037 000;513 128 000;508 035 000;8 693 799 000;7 551 257 000;7 925 297 000;7 665 826 000;7 017 310 000;7 291 453 000;7 579 582 000;8 866 270 000;9 206 843 000;7 327 718 000;8 011 257 000;7 597 081 000;7 361 463 000;7 098 334 000;6 647 707 000;6 782 575 000;6 857 720 000;6 798 584 000;7 065 914 000;7 462 990 000;7 330 965 000;7 272 701 000;7 186 934 000;6 951 543 000;49 651 000;47 511 000;45 079 000;44 098 000;47 912 000;48 251 000;51 555 000;51 392 000;50 488 000;55 017 000;45 837 000;44 849 000;1 225 436 000;350 786 000;1 184 203 000;789 659 000;59 800 000;389 500 000;400 000 000;1 290 000 000;1 825 390 000;0;778 486 000;600 689 000;57 579 000;57 279 000;57 172 000;56 864 000;56 537 000;56 345 000;55 955 000;66 911 000;70 735 000;69 634 000;69 125 000;22 869 000;0;0;0;0;0;0;0;0;0;0;0;0
115;КОНГРЕСС-БАНК ОАО;2330;"""КОНГРЕСС-БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115093, г. Москва, ул. Щипок, д. 18(Бизнес-центр «Щипок 18»);Мащев Александр Борисович;18.05.1993;25,5;09.04.2018;Недействующая;044599988;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;165 000 000;Ликвидировано по решению суда от 09.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.03.2015;194 259 000;;;;;;;;;;;;72 889 000;;;;;;;;;;;;2 734 000;;;;;;;;;;;;0;;;;;;;;;;;;68 663 000;;;;;;;;;;;;46 117 000;;;;;;;;;;;;22 546 000;;;;;;;;;;;;0;;;;;;;;;;;;15 526 000;;;;;;;;;;;;0;;;;;;;;;;;
116;КАУРИ, ОАО КБ;776;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""КАУРИ""";614039, Пермская обл, г. Пермь, ул. Белинского, д. 47 корп. А;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;14.11.1990;28,0;13.08.2015;Недействующая;;Пермский край;Публичные акционерные общества;Частная собственность;12 272 950;Ликвидировано вследствие банкротства от 13.08.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.02.2009, Решение о признании должника банкротом и открытии конкурсного производства от 02.04.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;УРАЙКОМБАНК, ООО;667;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УРАЙСКИЙ КОММЕРЧЕСКИЙ БАНК;628285, Ханты-Мансийский - Югра окр., г. Урай, микрорайон 2-Й, д. 62-А;Красников Владимир Михайлович;31.10.1990;28,0;16.07.2014;Недействующая;;Тюменская область;Общества с ограниченной ответственностью;Иная смешанная российская собственность;60 720 000;Ликвидировано по решению суда от 16.07.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.02.2009, Решение о признании должника банкротом и открытии конкурсного производства от 31.03.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;МИБ, ЗАО АКБ;2788;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МЕЖРЕГИОНАЛЬНЫЙ ИНВЕСТИЦИОННЫЙ БАНК""";103074, г. Москва, пл. Славянская, д. 4 корп. 2;Бельков Андрей Олегович;13.04.1994;25,0;18.01.2016;Недействующая;044585721;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;1 000 000 000;Ликвидировано вследствие банкротства от 18.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 19.11.2009, Решение о признании должника банкротом и открытии конкурсного производства от 26.01.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;ПРИРОДА ООО, КБ;3399;"КОММЕРЧЕСКИЙ БАНК ""ПРИРОДА"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";125009, г. Москва, ул. Дмитровка Б, д. 23 стр. 1;Приступа Владимир Иванович;18.03.2002;17,0;28.09.2015;Недействующая;044585455;Москва;Общества с ограниченной ответственностью;Частная собственность;160 500 000;Ликвидировано по решению суда от 28.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;ОКЕАН БАНК (АО);1697;ОКЕАН БАНК (АКЦИОНЕРНОЕ ОБЩЕСТВО);119334, г. Москва, проезд Канатчиковский, д. 1 корп. 1;Хамчич Максим Александрович;21.05.2002;16,5;24.10.2017;Недействующая;044525334;Москва;Непубличные акционерные общества;Частная собственность;408 000 000;Ликвидировано по решению суда от 24.10.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 13.04.2016;3 295 224 000;3 356 994 000;3 243 426 000;3 294 621 000;3 352 456 000;3 239 321 000;3 289 794 000;3 333 994 000;3 352 709 000;3 216 122 000;3 110 377 000;3 151 035 000;58 169 000;127 109 000;16 741 000;23 591 000;53 762 000;24 973 000;57 634 000;32 809 000;21 006 000;34 227 000;26 362 000;19 379 000;225 821 000;249 902 000;270 627 000;274 665 000;301 038 000;140 977 000;149 579 000;169 560 000;165 613 000;132 670 000;213 417 000;125 963 000;1 819 405 000;1 800 757 000;1 794 533 000;1 857 801 000;1 846 194 000;1 851 266 000;1 893 104 000;1 884 071 000;1 859 982 000;1 858 958 000;1 668 805 000;1 685 578 000;826 802 000;850 555 000;847 435 000;809 058 000;827 998 000;835 633 000;788 814 000;795 921 000;782 938 000;751 744 000;821 386 000;764 258 000;721 936 000;745 723 000;742 150 000;714 208 000;732 462 000;741 236 000;733 766 000;741 187 000;728 679 000;726 834 000;780 709 000;724 496 000;14 143 000;13 890 000;13 978 000;14 629 000;14 049 000;14 106 000;13 762 000;13 475 000;13 187 000;13 651 000;11 279 000;11 332 000;51 332 000;51 248 000;51 045 000;41 083 000;41 896 000;40 300 000;41 049 000;41 025 000;40 838 000;11 025 000;29 164 000;28 196 000;134 045 000;131 211 000;127 048 000;123 543 000;120 783 000;118 055 000;115 552 000;113 009 000;110 680 000;108 407 000;104 354 000;106 179 000;0;0;0;0;0;0;0;0;0;0;0;0
121;КРАСБАНК, ООО КБ;1569;"КОММЕРЧЕСКИЙ БАНК ""КРАСБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127051, г. Москва, ул. Трубная, д. 35;Корженкова Наталья Игоревна;13.09.1991;27,5;05.06.2014;Недействующая;;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;1 000 000 000;Ликвидировано вследствие банкротства от 05.06.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 21.05.2008, Решение о признании должника банкротом и открытии конкурсного производства от 08.11.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;ЕВРОПЕЙСКИЙ, ЗАО ИКБ;1616;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ИНВЕСТИЦИОННО-КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ""";236010, Калининградская обл, г. Калининград, ул. Кутузова, д. 39;Данилов Дмитрий Сергеевич;07.02.1996;23,0;31.12.2014;Недействующая;042748705;Калининградская область;Непубличные акционерные общества;Частная собственность;155 600 000;Прекратило деятельность при присоединении от 31.12.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;СТАРЫЙ КРЕМЛЬ (ООО), КБ;2657;"КОММЕРЧЕСКИЙ БАНК ""СТАРЫЙ КРЕМЛЬ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117393, г. Москва, ул. Профсоюзная, д. 56(Торгово-офисный центр «Черемушки (Cherry Tower)»);Валлен Олег Эрлинович;21.01.1994;25,0;23.08.2016;Недействующая;044552704;Москва;Общества с ограниченной ответственностью;Частная собственность;126 249 533;Ликвидировано по решению суда от 23.08.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 03.07.2015;563 185 000;553 372 000;506 319 000;499 971 000;499 971 000;;;;;;;;8 625 000;4 545 000;3 212 000;3 889 000;3 889 000;;;;;;;;822 000;649 000;589 000;598 000;598 000;;;;;;;;0;0;0;0;0;;;;;;;;153 450 000;150 300 000;55 977 000;54 336 000;54 336 000;;;;;;;;123 341 000;122 833 000;38 176 000;38 118 000;38 118 000;;;;;;;;30 109 000;27 467 000;17 801 000;16 218 000;16 218 000;;;;;;;;0;0;0;0;0;;;;;;;;345 897 000;345 911 000;391 756 000;391 754 000;391 754 000;;;;;;;;0;0;0;0;0;;;;;;;
124;НКО МРЦ, ЗАО;3325;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖБАНКОВСКИЙ РАСЧЕТНЫЙ ЦЕНТР""";690091, Приморский кр, г. Владивосток, ул. Пограничная, д. 15 корп. В;Пастушенко Дмитрий Сергеевич;18.08.1993;25,5;03.10.2017;Недействующая;040507301;Приморский край;Непубличные акционерные общества;Частная собственность;890 000;Ликвидировано вследствие банкротства от 03.10.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;КБИ БАНК ООО;3156;"КОММЕРЧЕСКИЙ БАНК ""ИНДУСТРИАЛЬНЫЙ"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";127083, г. Москва, ул. Мишина, д. 22-24 корп. 1;Баклицкий Денис Николаевич;14.11.1994;24,0;19.01.2016;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;1 776 600 000;Ликвидировано вследствие банкротства от 19.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 25.06.2009, Решение о признании должника банкротом и открытии конкурсного производства от 24.09.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;АТЛАС БАНК, ООО;3477;"""АТЛАС БАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";119049, г. Москва, ул. Мытная, д. 1 стр. 1;Кнутова Марина Викторовна;17.10.2007;11,0;16.07.2015;Недействующая;044525263;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;206 400 000;Ликвидировано по решению суда от 16.07.2015, Решение о признании банка банкротом (о принудительной ликвидации) от 01.07.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;ГРИС-БАНК, ООО КБ;1928;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ГРИС-БАНК""";357500, Ставропольский кр., г. Пятигорск, проспект Калинина, д. 5-В;Чотчаев Рустам Махтиевич;23.06.1992;26,5;22.01.2019;Недействующая;040708775;Ставропольский край;Общества с ограниченной ответственностью;Частная собственность;230 693 000;Ликвидировано от 22.01.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 18.08.2016;656 673 000;641 874 000;473 383 000;498 500 000;489 429 000;477 486 000;513 292 000;514 002 000;467 759 000;454 676 000;450 923 000;455 949 000;328 989 000;313 326 000;147 224 000;165 940 000;143 525 000;152 754 000;154 884 000;181 766 000;85 061 000;55 093 000;95 269 000;95 946 000;12 559 000;8 643 000;16 073 000;8 911 000;8 926 000;9 428 000;5 523 000;6 119 000;5 892 000;33 541 000;16 930 000;7 472 000;0;0;0;0;0;0;0;0;0;0;0;0;172 491 000;168 877 000;173 315 000;178 475 000;181 965 000;180 484 000;182 570 000;179 469 000;187 558 000;177 337 000;173 805 000;180 974 000;115 499 000;114 216 000;122 637 000;128 871 000;133 715 000;132 494 000;135 484 000;133 885 000;144 750 000;135 100 000;132 435 000;139 515 000;56 992 000;54 661 000;50 678 000;49 604 000;48 250 000;47 990 000;47 086 000;45 584 000;42 808 000;42 237 000;41 370 000;41 459 000;0;0;0;0;0;0;0;0;0;0;0;0;77 672 000;81 340 000;81 232 000;78 180 000;78 025 000;78 310 000;89 729 000;89 536 000;139 380 000;135 495 000;135 280 000;127 414 000;0;0;0;0;0;0;0;0;0;0;0;0
