Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2012 - 2мес., Чистые активы, RUB;2012 - 3мес., Чистые активы, RUB;2012 - 4мес., Чистые активы, RUB;2012 - 5мес., Чистые активы, RUB;2012 - 6мес., Чистые активы, RUB;2012 - 7мес., Чистые активы, RUB;2012 - 8мес., Чистые активы, RUB;2012 - 9мес., Чистые активы, RUB;2012 - 10мес., Чистые активы, RUB;2012 - 11мес., Чистые активы, RUB;2012 - 12мес., Чистые активы, RUB;2013 - 1мес., Чистые активы, RUB;2012 - 2мес., Счета в Банке России, RUB;2012 - 3мес., Счета в Банке России, RUB;2012 - 4мес., Счета в Банке России, RUB;2012 - 5мес., Счета в Банке России, RUB;2012 - 6мес., Счета в Банке России, RUB;2012 - 7мес., Счета в Банке России, RUB;2012 - 8мес., Счета в Банке России, RUB;2012 - 9мес., Счета в Банке России, RUB;2012 - 10мес., Счета в Банке России, RUB;2012 - 11мес., Счета в Банке России, RUB;2012 - 12мес., Счета в Банке России, RUB;2013 - 1мес., Счета в Банке России, RUB;2012 - 2мес., Коррсчета (НОСТРО), RUB;2012 - 3мес., Коррсчета (НОСТРО), RUB;2012 - 4мес., Коррсчета (НОСТРО), RUB;2012 - 5мес., Коррсчета (НОСТРО), RUB;2012 - 6мес., Коррсчета (НОСТРО), RUB;2012 - 7мес., Коррсчета (НОСТРО), RUB;2012 - 8мес., Коррсчета (НОСТРО), RUB;2012 - 9мес., Коррсчета (НОСТРО), RUB;2012 - 10мес., Коррсчета (НОСТРО), RUB;2012 - 11мес., Коррсчета (НОСТРО), RUB;2012 - 12мес., Коррсчета (НОСТРО), RUB;2013 - 1мес., Коррсчета (НОСТРО), RUB;2012 - 2мес., Ценные бумаги, RUB;2012 - 3мес., Ценные бумаги, RUB;2012 - 4мес., Ценные бумаги, RUB;2012 - 5мес., Ценные бумаги, RUB;2012 - 6мес., Ценные бумаги, RUB;2012 - 7мес., Ценные бумаги, RUB;2012 - 8мес., Ценные бумаги, RUB;2012 - 9мес., Ценные бумаги, RUB;2012 - 10мес., Ценные бумаги, RUB;2012 - 11мес., Ценные бумаги, RUB;2012 - 12мес., Ценные бумаги, RUB;2013 - 1мес., Ценные бумаги, RUB;2012 - 2мес., Кредиты, RUB;2012 - 3мес., Кредиты, RUB;2012 - 4мес., Кредиты, RUB;2012 - 5мес., Кредиты, RUB;2012 - 6мес., Кредиты, RUB;2012 - 7мес., Кредиты, RUB;2012 - 8мес., Кредиты, RUB;2012 - 9мес., Кредиты, RUB;2012 - 10мес., Кредиты, RUB;2012 - 11мес., Кредиты, RUB;2012 - 12мес., Кредиты, RUB;2013 - 1мес., Кредиты, RUB;2012 - 2мес., Кредиты организациям, RUB;2012 - 3мес., Кредиты организациям, RUB;2012 - 4мес., Кредиты организациям, RUB;2012 - 5мес., Кредиты организациям, RUB;2012 - 6мес., Кредиты организациям, RUB;2012 - 7мес., Кредиты организациям, RUB;2012 - 8мес., Кредиты организациям, RUB;2012 - 9мес., Кредиты организациям, RUB;2012 - 10мес., Кредиты организациям, RUB;2012 - 11мес., Кредиты организациям, RUB;2012 - 12мес., Кредиты организациям, RUB;2013 - 1мес., Кредиты организациям, RUB;2012 - 2мес., Кредиты физическим лицам, RUB;2012 - 3мес., Кредиты физическим лицам, RUB;2012 - 4мес., Кредиты физическим лицам, RUB;2012 - 5мес., Кредиты физическим лицам, RUB;2012 - 6мес., Кредиты физическим лицам, RUB;2012 - 7мес., Кредиты физическим лицам, RUB;2012 - 8мес., Кредиты физическим лицам, RUB;2012 - 9мес., Кредиты физическим лицам, RUB;2012 - 10мес., Кредиты физическим лицам, RUB;2012 - 11мес., Кредиты физическим лицам, RUB;2012 - 12мес., Кредиты физическим лицам, RUB;2013 - 1мес., Кредиты физическим лицам, RUB;2012 - 2мес., Кредиты другим банкам (МБК), RUB;2012 - 3мес., Кредиты другим банкам (МБК), RUB;2012 - 4мес., Кредиты другим банкам (МБК), RUB;2012 - 5мес., Кредиты другим банкам (МБК), RUB;2012 - 6мес., Кредиты другим банкам (МБК), RUB;2012 - 7мес., Кредиты другим банкам (МБК), RUB;2012 - 8мес., Кредиты другим банкам (МБК), RUB;2012 - 9мес., Кредиты другим банкам (МБК), RUB;2012 - 10мес., Кредиты другим банкам (МБК), RUB;2012 - 11мес., Кредиты другим банкам (МБК), RUB;2012 - 12мес., Кредиты другим банкам (МБК), RUB;2013 - 1мес., Кредиты другим банкам (МБК), RUB;2012 - 2мес., Основные средства, RUB;2012 - 3мес., Основные средства, RUB;2012 - 4мес., Основные средства, RUB;2012 - 5мес., Основные средства, RUB;2012 - 6мес., Основные средства, RUB;2012 - 7мес., Основные средства, RUB;2012 - 8мес., Основные средства, RUB;2012 - 9мес., Основные средства, RUB;2012 - 10мес., Основные средства, RUB;2012 - 11мес., Основные средства, RUB;2012 - 12мес., Основные средства, RUB;2013 - 1мес., Основные средства, RUB;2012 - 2мес., Учтённые векселя, RUB;2012 - 3мес., Учтённые векселя, RUB;2012 - 4мес., Учтённые векселя, RUB;2012 - 5мес., Учтённые векселя, RUB;2012 - 6мес., Учтённые векселя, RUB;2012 - 7мес., Учтённые векселя, RUB;2012 - 8мес., Учтённые векселя, RUB;2012 - 9мес., Учтённые векселя, RUB;2012 - 10мес., Учтённые векселя, RUB;2012 - 11мес., Учтённые векселя, RUB;2012 - 12мес., Учтённые векселя, RUB;2013 - 1мес., Учтённые векселя, RUB
101;БАНК (ОАО), УП;1764;УДМУРТСКИЙ ПЕНСИОННЫЙ БАНК (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);426000, Удмуртская респ, г. Ижевск, ул. Им Петрова, д. 39А;Столбов Василий Анатольевич;15.04.1992;26,5;28.09.2015;Недействующая;049401846;Удмуртская Республика;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;80 000 000;Ликвидировано вследствие банкротства от 28.09.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 16.06.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 02.08.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;ГРАД-БАНК, ОАО АКБ;2750;АКЦИОНЕРНО-КОММЕРЧЕСКИЙ БАНК ``ГРАД-БАНК`` ( ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО );680021, Хабаровский кр, г. Хабаровск, ул. Дикопольцева, д. 47;Шубин Герман Александрович;09.04.1997;22,0;08.05.2015;Недействующая;;Хабаровский край;Публичные акционерные общества;Частная собственность;13 500 000;Ликвидировано вследствие банкротства от 08.05.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 20.08.2009, Решение о признании должника банкротом и открытии конкурсного производства от 06.10.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;ОНЛАЙН БАНК (ЗАО), АКБ;2462;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ОНЛАЙН БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";107023, г. Москва, ул. Семёновская М, д. 11/2 корп. 3;Хамчич Максим Александрович;13.08.1993;25,5;25.07.2016;Недействующая;044585159;Москва;Непубличные акционерные общества;Частная собственность;189 000 000;Ликвидировано вследствие банкротства от 25.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 28.08.2014, Решение о признании должника банкротом и открытии конкурсного производства от 30.10.2014;;;;;;;;;;;293 725 000;298 090 000;81 968 000;83 333 000;76 910 000;51 568 000;47 862 000;46 522 000;60 484 000;87 016 000;58 567 000;60 173 000;58 255 000;56 101 000;15 121 000;16 521 000;13 231 000;5 742 000;8 155 000;12 228 000;9 116 000;7 054 000;6 542 000;8 421 000;7 054 000;7 066 000;1 000;0;0;0;0;0;0;0;0;0;0;0;88 026 000;88 897 000;122 291 000;140 852 000;135 815 000;133 385 000;133 597 000;132 648 000;131 936 000;129 950 000;127 938 000;130 199 000;76 200 000;77 555 000;109 855 000;129 055 000;122 055 000;120 355 000;120 355 000;120 355 000;120 355 000;119 005 000;117 555 000;120 605 000;11 826 000;11 342 000;12 436 000;11 797 000;13 760 000;13 030 000;13 242 000;12 293 000;11 581 000;10 945 000;10 383 000;9 594 000;0;0;0;0;0;0;0;0;0;0;0;0;54 564 000;54 576 000;54 743 000;55 954 000;56 228 000;56 148 000;55 833 000;55 876 000;55 839 000;55 990 000;65 984 000;71 610 000;0;0;0;0;0;0;0;0;0;0;0;0
104;БАЛТКРЕДОБАНК, КБ;2039;"КОММЕРЧЕСКИЙ БАНК ""БАЛТКРЕДОБАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";236040, Калининградская обл, г. Калининград, ул. Минская, д. 25;Кролёв Григорий Евгеньевич;24.09.1992;26,5;23.10.2015;Недействующая;042748781;Калининградская область;Непубличные акционерные общества;Частная собственность;250 000 000;Ликвидировано вследствие банкротства от 23.10.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 19.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 16.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;ИПФ БАНК, ООО;899;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИПФ БАНК""";125009, г. Москва, пер. Газетный, д. 17 корп. 2;Морозов Сергей Александрович;02.04.1999;20,0;07.02.2014;Недействующая;;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;17 407 182;Ликвидировано от 07.02.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.06.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;КИП-БАНК (ООО), КБ;2843;"КОММЕРЧЕСКИЙ БАНК ""КОНВЕРСИИ, ИНВЕСТИЦИЙ И ПРИВАТИЗАЦИИ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109263, г. Москва, ул. Чистова, д. 24А;Укладникова Ольга Николаевна;16.05.1994;24,5;18.02.2016;Недействующая;044552964;Москва;Общества с ограниченной ответственностью;Частная собственность;47 600 000;Ликвидировано по решению суда от 18.02.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 08.08.2014, Решение о признании банка банкротом (о принудительной ликвидации) от 02.10.2014;;;;;;;;;;;1 320 074 000;1 105 376 000;508 092 000;451 834 000;347 504 000;286 653 000;487 289 000;253 714 000;704 810 000;248 264 000;178 435 000;277 124 000;524 176 000;278 635 000;1 791 000;1 721 000;1 520 000;1 632 000;1 657 000;2 224 000;1 732 000;1 715 000;1 701 000;1 674 000;1 771 000;16 823 000;0;0;0;0;0;0;0;0;0;0;0;0;737 890 000;763 893 000;726 394 000;731 424 000;721 829 000;758 422 000;758 423 000;753 412 000;798 415 000;818 410 000;782 404 000;798 602 000;719 600 000;745 600 000;708 100 000;713 100 000;703 500 000;740 100 000;740 100 000;735 100 000;780 100 000;800 100 000;764 100 000;781 100 000;18 000 000;18 000 000;18 000 000;18 000 000;18 000 000;18 000 000;18 000 000;18 000 000;18 000 000;18 000 000;18 000 000;17 202 000;290 000;293 000;294 000;324 000;329 000;322 000;323 000;312 000;315 000;310 000;304 000;300 000;1 524 000;1 492 000;1 304 000;1 273 000;1 346 000;1 309 000;1 294 000;1 254 000;1 219 000;1 186 000;1 142 000;1 108 000;0;0;0;0;0;0;0;0;0;0;0;0
107;ДАГЕСТАН ООО, КБСР;543;"КОММЕРЧЕСКИЙ БАНК СОЦИАЛЬНОГО РАЗВИТИЯ ""ДАГЕСТАН"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";367000, Дагестан респ, г. Махачкала, ул. Даниялова А.Д, д. 12;Хираманов Абакар Гарунович;15.06.1993;25,5;20.10.2015;Недействующая;048209769;Дагестан (Республика);Общества с ограниченной ответственностью;Смешанная российская собственность с долей собственности субъектов Российской Федерации;5 858 000;Ликвидировано по решению суда от 20.10.2015;;;;;;;;;;;758 085 000;635 992 000;257 701 000;211 924 000;211 670 000;257 794 000;280 062 000;235 057 000;234 688 000;213 635 000;139 256 000;163 124 000;375 524 000;236 012 000;30 084 000;20 990 000;28 423 000;9 508 000;11 160 000;8 448 000;32 361 000;12 133 000;3 871 000;8 411 000;6 662 000;6 134 000;0;0;0;0;0;0;0;0;0;0;0;0;331 134 000;283 658 000;302 795 000;307 497 000;314 042 000;331 147 000;331 571 000;357 592 000;339 581 000;372 800 000;349 376 000;360 581 000;0;0;0;0;0;0;0;0;0;0;0;0;331 134 000;283 658 000;302 795 000;307 497 000;314 042 000;331 147 000;331 571 000;357 592 000;339 581 000;372 800 000;349 376 000;360 581 000;0;0;0;0;0;0;0;0;0;0;0;0;960 000;954 000;922 000;889 000;856 000;823 000;791 000;758 000;726 000;694 000;661 000;629 000;0;0;0;0;0;0;0;0;0;0;0;0
108;МОЙ БАНК (ООО);2939;"""МОЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105064, г. Москва, ул. Садовая-Черногрязская, д. 13/3 корп. 1;Корженкова Наталья Игоревна;29.06.1994;24,5;10.03.2016;Недействующая;044525088;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;550 681 000;Ликвидировано вследствие банкротства от 10.03.2016, Решение о признании должника банкротом и открытии конкурсного производства от 28.03.2014;;;;;;;;;;;30 658 044 000;30 915 673 000;305 230 000;302 764 000;605 046 000;517 827 000;790 906 000;751 416 000;801 801 000;1 496 503 000;862 757 000;796 697 000;1 026 272 000;815 264 000;160 297 000;189 561 000;165 579 000;305 794 000;1 283 348 000;1 299 674 000;1 197 839 000;981 372 000;668 017 000;1 708 809 000;1 448 433 000;956 963 000;7 814 264 000;8 320 191 000;8 716 220 000;9 034 281 000;9 066 785 000;9 162 911 000;8 918 379 000;8 173 902 000;8 001 057 000;7 673 384 000;8 538 356 000;8 750 515 000;9 762 189 000;9 394 927 000;9 186 438 000;9 185 522 000;9 289 898 000;9 040 011 000;9 545 044 000;9 548 649 000;9 892 057 000;10 902 106 000;11 560 476 000;11 978 504 000;7 274 226 000;7 225 127 000;7 002 857 000;6 819 972 000;6 789 546 000;6 546 734 000;6 834 242 000;6 807 704 000;7 203 665 000;7 944 438 000;8 109 896 000;8 189 082 000;1 151 794 000;1 199 384 000;1 231 916 000;1 289 077 000;1 371 285 000;1 463 580 000;1 579 308 000;1 608 052 000;1 684 764 000;1 782 499 000;1 909 371 000;1 938 292 000;826 527 000;461 604 000;449 465 000;577 258 000;582 334 000;502 859 000;440 883 000;565 571 000;424 856 000;533 217 000;697 183 000;906 292 000;432 857 000;421 828 000;420 071 000;418 004 000;418 249 000;295 729 000;293 660 000;291 639 000;289 439 000;287 503 000;286 251 000;284 439 000;872 957 000;879 801 000;886 665 000;893 728 000;900 132 000;906 748 000;913 555 000;965 442 000;972 441 000;979 214 000;986 356 000;993 584 000
109;АГРОХИМБАНК, ОАО;119;БАНК РАЗВИТИЯ АГРАРНОЙ И ХИМИЧЕСКОЙ ПРОМЫШЛЕННОСТИ (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);119992, г. Москва, пер. Знаменский Б, д. 2 корп. 3;Михеев Илья Владимирович;23.06.1989;29,5;13.01.2016;Недействующая;;Москва;Публичные акционерные общества;Частная собственность;500 000 000;Ликвидировано вследствие банкротства от 13.01.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.12.2008, Решение о признании должника банкротом и открытии конкурсного производства от 19.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;СОВИНКОМ ООО, КБ;2302;"КОММЕРЧЕСКИЙ БАНК ""СОВИНКОМ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";107076, г. Москва, ул. Атарбекова, д. 4Б;Корженкова Наталья Игоревна;20.04.1993;25,5;09.11.2016;Недействующая;044585288;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;285 000 000;Ликвидировано по решению суда от 09.11.2016, Решение о признании должника банкротом и открытии конкурсного производства от 27.05.2014;;;;;;;;;;;2 628 479 000;2 919 215 000;171 415 000;289 308 000;228 788 000;144 160 000;168 018 000;108 540 000;137 659 000;110 156 000;86 706 000;83 498 000;127 544 000;178 139 000;42 489 000;57 959 000;78 332 000;65 446 000;61 762 000;60 185 000;84 677 000;76 453 000;82 388 000;70 599 000;110 319 000;130 112 000;758 967 000;737 620 000;690 482 000;733 482 000;738 923 000;743 530 000;700 269 000;632 969 000;560 431 000;597 572 000;593 334 000;788 815 000;952 131 000;843 181 000;869 301 000;1 077 407 000;1 083 277 000;1 087 685 000;1 101 332 000;1 132 020 000;1 066 975 000;1 132 214 000;984 612 000;1 042 391 000;313 385 000;329 955 000;293 960 000;291 336 000;284 343 000;285 253 000;255 811 000;279 967 000;268 782 000;231 882 000;189 698 000;262 355 000;483 022 000;481 493 000;573 105 000;570 260 000;598 114 000;676 627 000;679 714 000;696 280 000;662 405 000;632 071 000;551 725 000;569 285 000;155 724 000;31 733 000;2 236 000;215 811 000;200 820 000;125 805 000;165 807 000;155 773 000;135 788 000;268 261 000;243 189 000;210 751 000;336 068 000;336 204 000;312 242 000;314 355 000;314 640 000;315 717 000;305 668 000;303 011 000;302 181 000;301 399 000;341 224 000;340 399 000;732 125 000;712 207 000;666 732 000;712 720 000;717 235 000;721 901 000;677 873 000;610 380 000;539 467 000;577 525 000;579 922 000;775 016 000
111;ДЕЛНА БАНК, ООО;971;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ДЕЛОВОЙ НАКОПИТЕЛЬНЫЙ БАНК""";129085, г. Москва, проспект Мира, д. 95 корп. 2;Баушева Надежда Сергеевна;27.11.1990;28,0;18.12.2017;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;166 800 000;Ликвидировано вследствие банкротства от 18.12.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.02.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;РУСЮГБАНК, ПАО КБ;2093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""РУССКИЙ ЮЖНЫЙ БАНК""";400066, Волгоградская обл., г. Волгоград, ул. Им Гагарина, д. 7;Ерофеев Игорь Васильевич;09.09.1992;26,5;10.06.2018;Недействующая;041806791;Волгоградская область;Публичные акционерные общества;Частная собственность;250 320 000;Прекратило деятельность при присоединении от 10.06.2018;;;;;;;;;;;11 600 338 000;10 347 135 000;1 244 100 000;411 973 000;379 617 000;531 559 000;215 695 000;614 119 000;342 741 000;522 301 000;4 379 636 000;426 488 000;464 271 000;271 666 000;1 043 423 000;777 268 000;352 821 000;507 072 000;666 658 000;655 487 000;501 964 000;413 322 000;399 886 000;289 095 000;93 941 000;49 200 000;1 995 942 000;955 145 000;1 181 356 000;1 086 927 000;752 584 000;673 108 000;834 844 000;809 970 000;819 142 000;711 616 000;720 200 000;707 014 000;5 374 627 000;6 491 324 000;6 562 835 000;6 832 046 000;6 201 139 000;6 155 960 000;6 202 498 000;6 976 228 000;6 637 678 000;9 201 062 000;9 398 083 000;8 526 314 000;4 877 714 000;5 036 286 000;4 954 449 000;5 006 769 000;5 059 085 000;4 970 619 000;4 867 746 000;5 082 496 000;5 100 750 000;5 448 732 000;5 661 603 000;5 777 501 000;165 814 000;169 148 000;169 978 000;168 580 000;192 863 000;194 567 000;198 163 000;196 993 000;237 410 000;239 904 000;246 642 000;235 068 000;250 579 000;1 210 587 000;1 364 607 000;1 586 277 000;880 204 000;922 876 000;1 066 094 000;1 629 830 000;1 244 089 000;3 467 761 000;3 453 487 000;2 477 949 000;484 544 000;482 345 000;480 951 000;477 186 000;473 915 000;471 036 000;471 198 000;472 675 000;467 056 000;466 405 000;464 565 000;463 271 000;1 362 052 000;361 871 000;363 455 000;172 947 000;130 810 000;126 309 000;129 627 000;127 900 000;130 918 000;19 589 000;19 247 000;0
113;ВББ, ООО КБ;1342;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ВОСТОКБИЗНЕСБАНК""";690088, Приморский кр, г. Владивосток, ул. Военное Шоссе, д. 20 корп. А;Пастушенко Дмитрий Сергеевич;15.01.1991;28,0;16.04.2018;Недействующая;040507711;Приморский край;Общества с ограниченной ответственностью;Частная собственность;28 118 000;Ликвидировано вследствие банкротства от 16.04.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 14.04.2011, Решение о признании банка банкротом (о принудительной ликвидации) от 25.05.2011;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;
114;БАНК НА ГОНЧАРНОЙ (АО);2555;"""БАНК НА ГОНЧАРНОЙ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";115172, г. Москва, набережная Гончарная, д. 1 корп. 2;Кандаурова Виктория Владимировна;01.11.1993;25,0;26.03.2018;Недействующая;044525448;Москва;Непубличные акционерные общества;Собственность иностранных юридических лиц;478 272 000;Прекратило деятельность при присоединении от 26.03.2018;;;;;;;;;;;7 028 773 000;6 814 325 000;180 145 000;212 828 000;245 259 000;197 431 000;249 900 000;173 617 000;232 818 000;218 231 000;219 348 000;292 813 000;331 154 000;332 490 000;39 719 000;91 754 000;48 149 000;147 019 000;107 731 000;221 713 000;62 103 000;167 940 000;206 215 000;317 040 000;192 855 000;222 984 000;654 189 000;560 698 000;548 241 000;536 066 000;533 935 000;458 753 000;423 409 000;419 246 000;452 044 000;400 217 000;403 522 000;406 417 000;5 054 408 000;5 464 628 000;5 344 913 000;5 562 705 000;5 859 020 000;5 551 458 000;5 125 561 000;5 373 722 000;5 091 604 000;5 218 417 000;5 840 209 000;5 593 841 000;3 904 256 000;4 017 669 000;4 094 638 000;4 345 364 000;3 997 055 000;4 124 939 000;3 611 614 000;3 526 877 000;3 919 721 000;3 504 824 000;3 491 485 000;3 280 055 000;40 952 000;55 200 000;54 526 000;56 913 000;58 680 000;58 858 000;93 856 000;87 542 000;87 321 000;85 821 000;85 040 000;102 000 000;709 750 000;1 002 561 000;809 040 000;778 822 000;1 418 099 000;989 856 000;1 041 050 000;1 396 418 000;871 778 000;1 445 446 000;2 085 371 000;2 035 499 000;17 698 000;17 501 000;17 406 000;17 077 000;17 060 000;26 845 000;26 541 000;26 392 000;29 812 000;30 185 000;30 102 000;30 097 000;0;0;0;0;0;0;0;0;0;0;0;0
115;КОНГРЕСС-БАНК ОАО;2330;"""КОНГРЕСС-БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115093, г. Москва, ул. Щипок, д. 18(Бизнес-центр «Щипок 18»);Мащев Александр Борисович;18.05.1993;25,5;09.04.2018;Недействующая;044599988;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;165 000 000;Ликвидировано по решению суда от 09.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.03.2015;;;;;;;;;;;667 411 000;483 497 000;45 467 000;53 674 000;43 906 000;63 785 000;43 668 000;58 464 000;61 378 000;49 801 000;37 978 000;35 610 000;117 165 000;50 441 000;4 065 000;3 429 000;4 451 000;4 201 000;5 693 000;3 403 000;3 393 000;3 657 000;2 410 000;2 231 000;1 893 000;2 420 000;343 450 000;296 796 000;307 420 000;272 012 000;282 962 000;331 618 000;313 369 000;299 641 000;296 312 000;322 584 000;360 753 000;360 303 000;36 224 000;70 863 000;65 499 000;15 110 000;74 261 000;41 697 000;31 477 000;71 622 000;91 060 000;139 343 000;135 709 000;20 141 000;700 000;700 000;1 056 000;700 000;200 000;200 000;200 000;40 200 000;40 200 000;40 200 000;25 200 000;200 000;15 524 000;15 163 000;14 443 000;14 410 000;14 061 000;16 497 000;16 277 000;16 422 000;15 860 000;21 782 000;20 509 000;19 941 000;20 000 000;55 000 000;50 000 000;0;60 000 000;25 000 000;15 000 000;15 000 000;35 000 000;77 361 000;90 000 000;0;13 098 000;12 854 000;12 610 000;14 198 000;14 492 000;14 228 000;14 009 000;13 751 000;14 304 000;14 042 000;13 763 000;13 493 000;319 251 000;274 202 000;286 297 000;247 795 000;263 783 000;312 549 000;293 845 000;275 364 000;275 303 000;303 543 000;342 713 000;342 533 000
