Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2014 - 2мес., Чистые активы, RUB;2014 - 3мес., Чистые активы, RUB;2014 - 4мес., Чистые активы, RUB;2014 - 5мес., Чистые активы, RUB;2014 - 6мес., Чистые активы, RUB;2014 - 7мес., Чистые активы, RUB;2014 - 8мес., Чистые активы, RUB;2014 - 9мес., Чистые активы, RUB;2014 - 10мес., Чистые активы, RUB;2014 - 11мес., Чистые активы, RUB;2014 - 12мес., Чистые активы, RUB;2015 - 1мес., Чистые активы, RUB;2014 - 2мес., Счета в Банке России, RUB;2014 - 3мес., Счета в Банке России, RUB;2014 - 4мес., Счета в Банке России, RUB;2014 - 5мес., Счета в Банке России, RUB;2014 - 6мес., Счета в Банке России, RUB;2014 - 7мес., Счета в Банке России, RUB;2014 - 8мес., Счета в Банке России, RUB;2014 - 9мес., Счета в Банке России, RUB;2014 - 10мес., Счета в Банке России, RUB;2014 - 11мес., Счета в Банке России, RUB;2014 - 12мес., Счета в Банке России, RUB;2015 - 1мес., Счета в Банке России, RUB;2014 - 2мес., Коррсчета (НОСТРО), RUB;2014 - 3мес., Коррсчета (НОСТРО), RUB;2014 - 4мес., Коррсчета (НОСТРО), RUB;2014 - 5мес., Коррсчета (НОСТРО), RUB;2014 - 6мес., Коррсчета (НОСТРО), RUB;2014 - 7мес., Коррсчета (НОСТРО), RUB;2014 - 8мес., Коррсчета (НОСТРО), RUB;2014 - 9мес., Коррсчета (НОСТРО), RUB;2014 - 10мес., Коррсчета (НОСТРО), RUB;2014 - 11мес., Коррсчета (НОСТРО), RUB;2014 - 12мес., Коррсчета (НОСТРО), RUB;2015 - 1мес., Коррсчета (НОСТРО), RUB;2014 - 2мес., Ценные бумаги, RUB;2014 - 3мес., Ценные бумаги, RUB;2014 - 4мес., Ценные бумаги, RUB;2014 - 5мес., Ценные бумаги, RUB;2014 - 6мес., Ценные бумаги, RUB;2014 - 7мес., Ценные бумаги, RUB;2014 - 8мес., Ценные бумаги, RUB;2014 - 9мес., Ценные бумаги, RUB;2014 - 10мес., Ценные бумаги, RUB;2014 - 11мес., Ценные бумаги, RUB;2014 - 12мес., Ценные бумаги, RUB;2015 - 1мес., Ценные бумаги, RUB;2014 - 2мес., Кредиты, RUB;2014 - 3мес., Кредиты, RUB;2014 - 4мес., Кредиты, RUB;2014 - 5мес., Кредиты, RUB;2014 - 6мес., Кредиты, RUB;2014 - 7мес., Кредиты, RUB;2014 - 8мес., Кредиты, RUB;2014 - 9мес., Кредиты, RUB;2014 - 10мес., Кредиты, RUB;2014 - 11мес., Кредиты, RUB;2014 - 12мес., Кредиты, RUB;2015 - 1мес., Кредиты, RUB;2014 - 2мес., Кредиты организациям, RUB;2014 - 3мес., Кредиты организациям, RUB;2014 - 4мес., Кредиты организациям, RUB;2014 - 5мес., Кредиты организациям, RUB;2014 - 6мес., Кредиты организациям, RUB;2014 - 7мес., Кредиты организациям, RUB;2014 - 8мес., Кредиты организациям, RUB;2014 - 9мес., Кредиты организациям, RUB;2014 - 10мес., Кредиты организациям, RUB;2014 - 11мес., Кредиты организациям, RUB;2014 - 12мес., Кредиты организациям, RUB;2015 - 1мес., Кредиты организациям, RUB;2014 - 2мес., Кредиты физическим лицам, RUB;2014 - 3мес., Кредиты физическим лицам, RUB;2014 - 4мес., Кредиты физическим лицам, RUB;2014 - 5мес., Кредиты физическим лицам, RUB;2014 - 6мес., Кредиты физическим лицам, RUB;2014 - 7мес., Кредиты физическим лицам, RUB;2014 - 8мес., Кредиты физическим лицам, RUB;2014 - 9мес., Кредиты физическим лицам, RUB;2014 - 10мес., Кредиты физическим лицам, RUB;2014 - 11мес., Кредиты физическим лицам, RUB;2014 - 12мес., Кредиты физическим лицам, RUB;2015 - 1мес., Кредиты физическим лицам, RUB;2014 - 2мес., Кредиты другим банкам (МБК), RUB;2014 - 3мес., Кредиты другим банкам (МБК), RUB;2014 - 4мес., Кредиты другим банкам (МБК), RUB;2014 - 5мес., Кредиты другим банкам (МБК), RUB;2014 - 6мес., Кредиты другим банкам (МБК), RUB;2014 - 7мес., Кредиты другим банкам (МБК), RUB;2014 - 8мес., Кредиты другим банкам (МБК), RUB;2014 - 9мес., Кредиты другим банкам (МБК), RUB;2014 - 10мес., Кредиты другим банкам (МБК), RUB;2014 - 11мес., Кредиты другим банкам (МБК), RUB;2014 - 12мес., Кредиты другим банкам (МБК), RUB;2015 - 1мес., Кредиты другим банкам (МБК), RUB;2014 - 2мес., Основные средства, RUB;2014 - 3мес., Основные средства, RUB;2014 - 4мес., Основные средства, RUB;2014 - 5мес., Основные средства, RUB;2014 - 6мес., Основные средства, RUB;2014 - 7мес., Основные средства, RUB;2014 - 8мес., Основные средства, RUB;2014 - 9мес., Основные средства, RUB;2014 - 10мес., Основные средства, RUB;2014 - 11мес., Основные средства, RUB;2014 - 12мес., Основные средства, RUB;2015 - 1мес., Основные средства, RUB;2014 - 2мес., Учтённые векселя, RUB;2014 - 3мес., Учтённые векселя, RUB;2014 - 4мес., Учтённые векселя, RUB;2014 - 5мес., Учтённые векселя, RUB;2014 - 6мес., Учтённые векселя, RUB;2014 - 7мес., Учтённые векселя, RUB;2014 - 8мес., Учтённые векселя, RUB;2014 - 9мес., Учтённые векселя, RUB;2014 - 10мес., Учтённые векселя, RUB;2014 - 11мес., Учтённые векселя, RUB;2014 - 12мес., Учтённые векселя, RUB;2015 - 1мес., Учтённые векселя, RUB
117;УРАЙКОМБАНК, ООО;667;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УРАЙСКИЙ КОММЕРЧЕСКИЙ БАНК;628285, Ханты-Мансийский - Югра окр., г. Урай, микрорайон 2-Й, д. 62-А;Красников Владимир Михайлович;31.10.1990;28,0;16.07.2014;Недействующая;;Тюменская область;Общества с ограниченной ответственностью;Иная смешанная российская собственность;60 720 000;Ликвидировано по решению суда от 16.07.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.02.2009, Решение о признании должника банкротом и открытии конкурсного производства от 31.03.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;МИБ, ЗАО АКБ;2788;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МЕЖРЕГИОНАЛЬНЫЙ ИНВЕСТИЦИОННЫЙ БАНК""";103074, г. Москва, пл. Славянская, д. 4 корп. 2;Бельков Андрей Олегович;13.04.1994;25,0;18.01.2016;Недействующая;044585721;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;1 000 000 000;Ликвидировано вследствие банкротства от 18.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 19.11.2009, Решение о признании должника банкротом и открытии конкурсного производства от 26.01.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;ПРИРОДА ООО, КБ;3399;"КОММЕРЧЕСКИЙ БАНК ""ПРИРОДА"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";125009, г. Москва, ул. Дмитровка Б, д. 23 стр. 1;Приступа Владимир Иванович;18.03.2002;17,0;28.09.2015;Недействующая;044585455;Москва;Общества с ограниченной ответственностью;Частная собственность;160 500 000;Ликвидировано по решению суда от 28.09.2015;;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;
120;ОКЕАН БАНК (АО);1697;ОКЕАН БАНК (АКЦИОНЕРНОЕ ОБЩЕСТВО);119334, г. Москва, проезд Канатчиковский, д. 1 корп. 1;Хамчич Максим Александрович;21.05.2002;16,5;24.10.2017;Недействующая;044525334;Москва;Непубличные акционерные общества;Частная собственность;408 000 000;Ликвидировано по решению суда от 24.10.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 13.04.2016;3 220 575 000;3 235 211 000;3 038 415 000;3 364 682 000;3 364 051 000;3 430 496 000;3 577 815 000;3 455 537 000;3 507 777 000;3 314 658 000;3 556 351 000;3 428 654 000;67 536 000;80 317 000;35 423 000;42 704 000;80 941 000;199 232 000;63 442 000;69 220 000;93 708 000;14 930 000;53 381 000;43 558 000;237 428 000;257 882 000;222 044 000;279 544 000;396 036 000;291 573 000;346 429 000;165 708 000;398 226 000;262 591 000;390 292 000;320 920 000;1 873 975 000;1 858 265 000;1 670 688 000;1 771 015 000;1 724 584 000;1 746 558 000;1 904 262 000;1 944 138 000;1 839 034 000;1 849 429 000;1 886 290 000;1 858 595 000;793 014 000;821 577 000;817 802 000;852 014 000;820 001 000;874 083 000;872 086 000;859 166 000;813 641 000;797 180 000;793 522 000;803 088 000;779 902 000;804 750 000;796 824 000;798 489 000;800 471 000;806 666 000;803 829 000;789 807 000;749 265 000;693 428 000;679 632 000;688 736 000;7 734 000;7 739 000;10 570 000;10 588 000;11 107 000;10 286 000;11 935 000;12 716 000;13 350 000;13 276 000;15 009 000;14 607 000;3 081 000;3 071 000;4 071 000;4 042 000;4 009 000;17 072 000;17 108 000;17 181 000;11 067 000;51 245 000;59 453 000;59 833 000;104 818 000;105 807 000;155 158 000;182 916 000;186 418 000;186 513 000;190 049 000;187 102 000;183 522 000;180 545 000;149 593 000;136 901 000;0;0;0;0;0;0;0;0;0;0;0;0
121;КРАСБАНК, ООО КБ;1569;"КОММЕРЧЕСКИЙ БАНК ""КРАСБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127051, г. Москва, ул. Трубная, д. 35;Корженкова Наталья Игоревна;13.09.1991;27,5;05.06.2014;Недействующая;;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;1 000 000 000;Ликвидировано вследствие банкротства от 05.06.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 21.05.2008, Решение о признании должника банкротом и открытии конкурсного производства от 08.11.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;ЕВРОПЕЙСКИЙ, ЗАО ИКБ;1616;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ИНВЕСТИЦИОННО-КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ""";236010, Калининградская обл, г. Калининград, ул. Кутузова, д. 39;Данилов Дмитрий Сергеевич;07.02.1996;23,0;31.12.2014;Недействующая;042748705;Калининградская область;Непубличные акционерные общества;Частная собственность;155 600 000;Прекратило деятельность при присоединении от 31.12.2014;9 439 114 000;9 237 304 000;9 317 833 000;8 833 619 000;8 782 951 000;9 325 650 000;9 603 092 000;9 494 741 000;9 465 593 000;10 402 157 000;;;286 934 000;306 064 000;257 533 000;253 121 000;220 068 000;230 690 000;221 384 000;293 784 000;243 768 000;238 170 000;;;1 377 674 000;1 389 640 000;1 481 093 000;1 501 044 000;1 513 110 000;1 950 057 000;2 237 152 000;1 116 844 000;1 978 572 000;2 768 877 000;;;379 783 000;14 556 000;14 499 000;14 621 000;0;0;0;0;0;0;;;6 662 987 000;6 807 151 000;6 753 308 000;6 351 004 000;6 341 536 000;6 501 128 000;6 446 912 000;7 456 819 000;6 582 785 000;6 578 780 000;;;5 182 579 000;5 342 554 000;5 213 877 000;5 278 594 000;5 275 929 000;5 435 812 000;5 370 051 000;5 302 247 000;5 461 649 000;5 435 872 000;;;1 012 247 000;1 013 007 000;1 037 826 000;1 072 410 000;1 065 607 000;1 065 316 000;1 076 861 000;1 085 032 000;1 121 136 000;1 142 908 000;;;452 163 000;450 000 000;500 000 000;0;0;0;0;1 069 540 000;0;0;;;59 680 000;57 775 000;57 881 000;60 334 000;58 378 000;56 979 000;54 292 000;52 249 000;50 790 000;62 580 000;;;0;0;0;0;0;0;0;0;0;0;;
123;СТАРЫЙ КРЕМЛЬ (ООО), КБ;2657;"КОММЕРЧЕСКИЙ БАНК ""СТАРЫЙ КРЕМЛЬ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117393, г. Москва, ул. Профсоюзная, д. 56(Торгово-офисный центр «Черемушки (Cherry Tower)»);Валлен Олег Эрлинович;21.01.1994;25,0;23.08.2016;Недействующая;044552704;Москва;Общества с ограниченной ответственностью;Частная собственность;126 249 533;Ликвидировано по решению суда от 23.08.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 03.07.2015;572 099 000;390 628 000;384 021 000;358 722 000;560 737 000;663 439 000;694 659 000;707 932 000;636 469 000;571 186 000;576 028 000;577 148 000;103 294 000;38 724 000;23 634 000;10 835 000;12 949 000;14 232 000;15 264 000;16 039 000;10 472 000;9 650 000;8 631 000;7 696 000;47 419 000;10 777 000;56 898 000;10 829 000;9 450 000;8 145 000;3 218 000;7 506 000;22 076 000;18 637 000;3 446 000;1 066 000;88 030 000;87 967 000;17 223 000;17 212 000;53 912 000;56 479 000;58 838 000;21 793 000;42 047 000;0;0;0;187 315 000;113 849 000;128 266 000;174 676 000;171 290 000;246 185 000;273 382 000;280 666 000;165 937 000;166 337 000;159 411 000;170 298 000;24 105 000;23 039 000;37 432 000;80 809 000;123 779 000;154 968 000;180 114 000;181 358 000;125 179 000;124 222 000;123 059 000;124 323 000;85 613 000;90 671 000;90 700 000;93 738 000;47 387 000;91 217 000;93 268 000;97 824 000;40 758 000;42 115 000;36 352 000;45 975 000;0;0;0;0;0;0;0;1 484 000;0;0;0;0;74 244 000;74 237 000;74 258 000;73 956 000;196 679 000;186 800 000;185 887 000;185 074 000;326 228 000;325 970 000;345 912 000;345 860 000;0;0;0;0;0;0;0;0;0;0;0;0
124;НКО МРЦ, ЗАО;3325;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖБАНКОВСКИЙ РАСЧЕТНЫЙ ЦЕНТР""";690091, Приморский кр, г. Владивосток, ул. Пограничная, д. 15 корп. В;Пастушенко Дмитрий Сергеевич;18.08.1993;25,5;03.10.2017;Недействующая;040507301;Приморский край;Непубличные акционерные общества;Частная собственность;890 000;Ликвидировано вследствие банкротства от 03.10.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;КБИ БАНК ООО;3156;"КОММЕРЧЕСКИЙ БАНК ""ИНДУСТРИАЛЬНЫЙ"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";127083, г. Москва, ул. Мишина, д. 22-24 корп. 1;Баклицкий Денис Николаевич;14.11.1994;24,0;19.01.2016;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;1 776 600 000;Ликвидировано вследствие банкротства от 19.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 25.06.2009, Решение о признании должника банкротом и открытии конкурсного производства от 24.09.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;АТЛАС БАНК, ООО;3477;"""АТЛАС БАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";119049, г. Москва, ул. Мытная, д. 1 стр. 1;Кнутова Марина Викторовна;17.10.2007;11,0;16.07.2015;Недействующая;044525263;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;206 400 000;Ликвидировано по решению суда от 16.07.2015, Решение о признании банка банкротом (о принудительной ликвидации) от 01.07.2014;897 726 000;859 287 000;859 287 000;;;;;;;;;;31 629 000;55 834 000;55 834 000;;;;;;;;;;30 053 000;32 250 000;32 250 000;;;;;;;;;;0;0;0;;;;;;;;;;801 881 000;738 966 000;738 966 000;;;;;;;;;;800 419 000;737 738 000;737 738 000;;;;;;;;;;1 462 000;1 228 000;1 228 000;;;;;;;;;;0;0;0;;;;;;;;;;1 826 000;1 755 000;1 755 000;;;;;;;;;;0;0;0;;;;;;;;;
127;ГРИС-БАНК, ООО КБ;1928;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ГРИС-БАНК""";357500, Ставропольский кр., г. Пятигорск, проспект Калинина, д. 5-В;Чотчаев Рустам Махтиевич;23.06.1992;26,5;22.01.2019;Недействующая;040708775;Ставропольский край;Общества с ограниченной ответственностью;Частная собственность;230 693 000;Ликвидировано от 22.01.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 18.08.2016;449 079 000;782 364 000;560 606 000;709 413 000;623 040 000;709 470 000;669 062 000;898 723 000;734 759 000;778 386 000;668 095 000;649 487 000;100 962 000;436 797 000;200 454 000;341 208 000;268 361 000;319 119 000;278 989 000;280 644 000;333 821 000;392 861 000;291 107 000;285 032 000;12 681 000;12 024 000;14 949 000;14 106 000;10 170 000;11 872 000;19 372 000;228 937 000;27 473 000;17 136 000;23 864 000;10 975 000;6 303 000;6 383 000;5 902 000;6 099 000;6 190 000;6 287 000;6 382 000;0;0;0;0;0;224 878 000;221 853 000;234 430 000;221 182 000;216 772 000;213 097 000;208 460 000;208 379 000;204 103 000;198 775 000;183 555 000;180 090 000;144 292 000;142 391 000;155 503 000;132 692 000;129 901 000;128 477 000;129 079 000;126 947 000;124 325 000;123 668 000;124 410 000;122 102 000;80 586 000;79 462 000;78 927 000;88 490 000;86 871 000;84 620 000;79 381 000;81 432 000;79 778 000;75 107 000;59 145 000;57 988 000;0;0;0;0;0;0;0;0;0;0;0;0;35 006 000;35 144 000;35 043 000;37 945 000;37 856 000;88 270 000;88 195 000;88 306 000;88 988 000;89 418 000;89 442 000;90 514 000;0;0;0;0;0;0;0;0;0;0;0;0
128;ВЕРХНЕВОЛЖСКИЙ, ПАО КБ;1084;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ВЕРХНЕВОЛЖСКИЙ""";152903, Ярославская обл, Рыбинский район, г. Рыбинск, ул. Братьев Орловых, д. 1А;Тимофеева Надежда Викторовна;21.12.1992;26,0;17.05.2016;Недействующая;047885715;Ярославская область;Публичные акционерные общества;Иная смешанная российская собственность;345 140 040;Прекратило деятельность при присоединении от 17.05.2016;4 730 169 000;5 028 004 000;4 808 414 000;5 314 529 000;5 965 827 000;6 134 077 000;6 358 174 000;5 758 529 000;5 801 670 000;5 903 518 000;6 476 225 000;6 831 757 000;351 031 000;496 739 000;168 832 000;210 090 000;128 586 000;307 645 000;244 314 000;241 074 000;286 776 000;260 516 000;300 057 000;442 155 000;59 534 000;48 424 000;20 347 000;67 541 000;529 442 000;360 427 000;127 367 000;139 955 000;107 247 000;110 869 000;117 221 000;64 112 000;12 783 000;12 530 000;12 583 000;12 694 000;61 321 000;109 811 000;110 683 000;61 155 000;11 247 000;11 268 000;500 167 000;505 124 000;3 458 991 000;3 534 180 000;3 657 810 000;4 055 011 000;4 335 519 000;4 412 475 000;4 888 857 000;4 186 611 000;4 260 472 000;4 324 635 000;4 202 511 000;4 356 205 000;1 748 375 000;1 807 365 000;1 875 674 000;1 933 816 000;1 960 071 000;1 751 514 000;1 787 325 000;1 758 222 000;1 817 957 000;1 727 263 000;1 525 575 000;1 457 501 000;1 441 775 000;1 450 545 000;1 527 068 000;1 548 255 000;1 893 077 000;2 170 008 000;2 489 817 000;2 274 069 000;2 380 249 000;2 352 055 000;2 355 705 000;2 563 054 000;115 000 000;135 003 000;115 004 000;20 017 000;20 017 000;30 000 000;150 000 000;120 000 000;30 000 000;0;0;20 000 000;460 224 000;461 816 000;462 602 000;473 312 000;474 966 000;504 605 000;505 912 000;504 348 000;512 473 000;520 270 000;544 000 000;543 694 000;1 555 000;1 567 000;1 579 000;1 591 000;50 365 000;99 935 000;100 761 000;51 367 000;1 405 000;1 416 000;103 700 000;104 392 000
129;ПРИНТБАНК, ОАО;546;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРИНТБАНК""";"127474, г. Москва, шоссе Дмитровское, д. 60(Бизнес-центр ""Лихоборский"")";Беднин Василий Феликсович;22.10.1990;28,0;29.11.2016;Недействующая;044552734;Москва;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;190 394 325;Ликвидировано по решению суда от 29.11.2016, Решение о признании должника банкротом и открытии конкурсного производства от 13.12.2013;;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;
130;КОДЕКС (ОАО), АКБ;2746;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КОДЕКС"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";129223, г. Москва, проспект Мира, д. 119 корп. 553;Бельков Андрей Олегович;15.03.1994;25,0;13.04.2017;Недействующая;044585171;Москва;Публичные акционерные общества;Частная собственность;80 000 000;Ликвидировано вследствие банкротства от 13.04.2017, Решение о признании должника банкротом и открытии конкурсного производства от 09.12.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;СТАЛЬ БАНК (ООО);2248;СТАЛЬ БАНК (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ);129090, г. Москва, пер. Грохольский, д. 30 корп. 1;Воробьёв Сергей Иванович;26.01.1993;26,0;20.03.2019;Недействующая;044525164;Москва;Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано от 20.03.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.07.2017, Решение о признании должника банкротом и открытии конкурсного производства от 16.09.2017;1 916 714 000;1 425 844 000;1 323 968 000;1 343 169 000;1 920 400 000;1 303 363 000;1 199 624 000;1 260 638 000;1 436 096 000;1 755 904 000;2 137 948 000;1 459 855 000;85 391 000;184 727 000;43 592 000;53 472 000;208 839 000;67 799 000;45 253 000;106 020 000;141 335 000;434 715 000;462 340 000;227 092 000;523 411 000;322 494 000;362 371 000;397 423 000;304 184 000;203 005 000;19 377 000;35 384 000;79 762 000;118 256 000;34 851 000;54 677 000;285 238 000;287 260 000;192 432 000;102 822 000;103 917 000;296 560 000;442 594 000;442 439 000;532 404 000;533 662 000;413 252 000;488 777 000;870 188 000;467 955 000;556 120 000;611 653 000;1 158 513 000;583 672 000;524 553 000;520 332 000;534 091 000;522 529 000;1 104 782 000;485 142 000;390 328 000;340 171 000;319 116 000;411 499 000;409 940 000;404 973 000;468 254 000;469 341 000;456 701 000;451 047 000;439 742 000;439 971 000;54 908 000;52 838 000;43 330 000;47 812 000;46 249 000;46 340 000;53 919 000;48 997 000;45 329 000;44 321 000;42 760 000;42 675 000;420 613 000;70 607 000;190 607 000;150 590 000;700 572 000;130 607 000;628 000;670 000;30 738 000;25 838 000;620 956 000;1 172 000;5 514 000;5 353 000;5 192 000;5 034 000;4 600 000;4 483 000;4 729 000;5 783 000;5 744 000;5 619 000;5 998 000;6 581 000;643 000;636 000;637 000;619 000;600 000;637 000;2 967 000;3 174 000;2 731 000;3 112 000;3 560 000;4 373 000
132;ГАНЗАКОМБАНК, ОАО;1734;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГАНЗАКОМБАНК""";191123, г. Санкт-Петербург, пер. Манежный, д. 14 корп. А;Шубин Герман Александрович;22.10.2002;16,0;26.10.2018;Недействующая;044030816;Санкт-Петербург;Публичные акционерные общества;Частная собственность;171 623 600;Ликвидировано по решению суда от 26.10.2018, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 17.04.2015;1 201 819 000;1 213 858 000;1 288 323 000;1 186 214 000;1 200 062 000;1 164 499 000;1 146 910 000;1 244 210 000;1 408 650 000;1 612 166 000;1 319 310 000;1 391 200 000;75 113 000;41 974 000;102 662 000;58 666 000;115 185 000;84 988 000;129 326 000;163 372 000;57 111 000;86 211 000;47 271 000;70 162 000;238 010 000;329 424 000;283 285 000;197 298 000;108 572 000;147 114 000;3 257 000;2 169 000;202 766 000;296 435 000;268 780 000;232 586 000;527 185 000;464 391 000;511 162 000;448 281 000;530 777 000;553 519 000;519 511 000;631 019 000;680 262 000;633 269 000;579 796 000;483 325 000;293 044 000;302 722 000;314 354 000;409 014 000;294 422 000;284 888 000;417 193 000;368 370 000;383 062 000;522 367 000;373 795 000;423 412 000;30 800 000;30 800 000;60 800 000;75 800 000;50 800 000;5 951 000;9 650 000;10 068 000;11 068 000;16 800 000;53 309 000;53 109 000;141 899 000;140 840 000;143 035 000;151 158 000;138 127 000;143 223 000;172 443 000;171 502 000;143 126 000;168 648 000;203 909 000;203 753 000;110 000 000;110 000 000;90 000 000;160 000 000;85 000 000;110 000 000;210 000 000;160 000 000;60 000 000;160 000 000;80 000 000;130 000 000;2 811 000;2 784 000;2 830 000;2 852 000;2 814 000;3 219 000;3 418 000;3 356 000;3 251 000;3 141 000;3 094 000;3 083 000;496 109 000;423 862 000;471 435 000;407 710 000;489 652 000;513 698 000;480 192 000;539 867 000;588 836 000;542 112 000;540 305 000;443 900 000
