Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2013 - 2мес., Чистые активы, RUB;2013 - 3мес., Чистые активы, RUB;2013 - 4мес., Чистые активы, RUB;2013 - 5мес., Чистые активы, RUB;2013 - 6мес., Чистые активы, RUB;2013 - 7мес., Чистые активы, RUB;2013 - 8мес., Чистые активы, RUB;2013 - 9мес., Чистые активы, RUB;2013 - 10мес., Чистые активы, RUB;2013 - 11мес., Чистые активы, RUB;2013 - 12мес., Чистые активы, RUB;2014 - 1мес., Чистые активы, RUB;2013 - 2мес., Счета в Банке России, RUB;2013 - 3мес., Счета в Банке России, RUB;2013 - 4мес., Счета в Банке России, RUB;2013 - 5мес., Счета в Банке России, RUB;2013 - 6мес., Счета в Банке России, RUB;2013 - 7мес., Счета в Банке России, RUB;2013 - 8мес., Счета в Банке России, RUB;2013 - 9мес., Счета в Банке России, RUB;2013 - 10мес., Счета в Банке России, RUB;2013 - 11мес., Счета в Банке России, RUB;2013 - 12мес., Счета в Банке России, RUB;2014 - 1мес., Счета в Банке России, RUB;2013 - 2мес., Коррсчета (НОСТРО), RUB;2013 - 3мес., Коррсчета (НОСТРО), RUB;2013 - 4мес., Коррсчета (НОСТРО), RUB;2013 - 5мес., Коррсчета (НОСТРО), RUB;2013 - 6мес., Коррсчета (НОСТРО), RUB;2013 - 7мес., Коррсчета (НОСТРО), RUB;2013 - 8мес., Коррсчета (НОСТРО), RUB;2013 - 9мес., Коррсчета (НОСТРО), RUB;2013 - 10мес., Коррсчета (НОСТРО), RUB;2013 - 11мес., Коррсчета (НОСТРО), RUB;2013 - 12мес., Коррсчета (НОСТРО), RUB;2014 - 1мес., Коррсчета (НОСТРО), RUB;2013 - 2мес., Ценные бумаги, RUB;2013 - 3мес., Ценные бумаги, RUB;2013 - 4мес., Ценные бумаги, RUB;2013 - 5мес., Ценные бумаги, RUB;2013 - 6мес., Ценные бумаги, RUB;2013 - 7мес., Ценные бумаги, RUB;2013 - 8мес., Ценные бумаги, RUB;2013 - 9мес., Ценные бумаги, RUB;2013 - 10мес., Ценные бумаги, RUB;2013 - 11мес., Ценные бумаги, RUB;2013 - 12мес., Ценные бумаги, RUB;2014 - 1мес., Ценные бумаги, RUB;2013 - 2мес., Кредиты, RUB;2013 - 3мес., Кредиты, RUB;2013 - 4мес., Кредиты, RUB;2013 - 5мес., Кредиты, RUB;2013 - 6мес., Кредиты, RUB;2013 - 7мес., Кредиты, RUB;2013 - 8мес., Кредиты, RUB;2013 - 9мес., Кредиты, RUB;2013 - 10мес., Кредиты, RUB;2013 - 11мес., Кредиты, RUB;2013 - 12мес., Кредиты, RUB;2014 - 1мес., Кредиты, RUB;2013 - 2мес., Кредиты организациям, RUB;2013 - 3мес., Кредиты организациям, RUB;2013 - 4мес., Кредиты организациям, RUB;2013 - 5мес., Кредиты организациям, RUB;2013 - 6мес., Кредиты организациям, RUB;2013 - 7мес., Кредиты организациям, RUB;2013 - 8мес., Кредиты организациям, RUB;2013 - 9мес., Кредиты организациям, RUB;2013 - 10мес., Кредиты организациям, RUB;2013 - 11мес., Кредиты организациям, RUB;2013 - 12мес., Кредиты организациям, RUB;2014 - 1мес., Кредиты организациям, RUB;2013 - 2мес., Кредиты физическим лицам, RUB;2013 - 3мес., Кредиты физическим лицам, RUB;2013 - 4мес., Кредиты физическим лицам, RUB;2013 - 5мес., Кредиты физическим лицам, RUB;2013 - 6мес., Кредиты физическим лицам, RUB;2013 - 7мес., Кредиты физическим лицам, RUB;2013 - 8мес., Кредиты физическим лицам, RUB;2013 - 9мес., Кредиты физическим лицам, RUB;2013 - 10мес., Кредиты физическим лицам, RUB;2013 - 11мес., Кредиты физическим лицам, RUB;2013 - 12мес., Кредиты физическим лицам, RUB;2014 - 1мес., Кредиты физическим лицам, RUB;2013 - 2мес., Кредиты другим банкам (МБК), RUB;2013 - 3мес., Кредиты другим банкам (МБК), RUB;2013 - 4мес., Кредиты другим банкам (МБК), RUB;2013 - 5мес., Кредиты другим банкам (МБК), RUB;2013 - 6мес., Кредиты другим банкам (МБК), RUB;2013 - 7мес., Кредиты другим банкам (МБК), RUB;2013 - 8мес., Кредиты другим банкам (МБК), RUB;2013 - 9мес., Кредиты другим банкам (МБК), RUB;2013 - 10мес., Кредиты другим банкам (МБК), RUB;2013 - 11мес., Кредиты другим банкам (МБК), RUB;2013 - 12мес., Кредиты другим банкам (МБК), RUB;2014 - 1мес., Кредиты другим банкам (МБК), RUB;2013 - 2мес., Основные средства, RUB;2013 - 3мес., Основные средства, RUB;2013 - 4мес., Основные средства, RUB;2013 - 5мес., Основные средства, RUB;2013 - 6мес., Основные средства, RUB;2013 - 7мес., Основные средства, RUB;2013 - 8мес., Основные средства, RUB;2013 - 9мес., Основные средства, RUB;2013 - 10мес., Основные средства, RUB;2013 - 11мес., Основные средства, RUB;2013 - 12мес., Основные средства, RUB;2014 - 1мес., Основные средства, RUB;2013 - 2мес., Учтённые векселя, RUB;2013 - 3мес., Учтённые векселя, RUB;2013 - 4мес., Учтённые векселя, RUB;2013 - 5мес., Учтённые векселя, RUB;2013 - 6мес., Учтённые векселя, RUB;2013 - 7мес., Учтённые векселя, RUB;2013 - 8мес., Учтённые векселя, RUB;2013 - 9мес., Учтённые векселя, RUB;2013 - 10мес., Учтённые векселя, RUB;2013 - 11мес., Учтённые векселя, RUB;2013 - 12мес., Учтённые векселя, RUB;2014 - 1мес., Учтённые векселя, RUB
120;ОКЕАН БАНК (АО);1697;ОКЕАН БАНК (АКЦИОНЕРНОЕ ОБЩЕСТВО);119334, г. Москва, проезд Канатчиковский, д. 1 корп. 1;Хамчич Максим Александрович;21.05.2002;16,5;24.10.2017;Недействующая;044525334;Москва;Непубличные акционерные общества;Частная собственность;408 000 000;Ликвидировано по решению суда от 24.10.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 13.04.2016;3 010 011 000;3 187 409 000;3 069 681 000;2 836 830 000;3 400 645 000;3 085 725 000;3 148 017 000;3 313 767 000;3 356 279 000;3 425 272 000;3 458 447 000;3 304 947 000;49 725 000;40 000 000;141 491 000;52 920 000;65 157 000;119 161 000;122 568 000;137 892 000;80 496 000;59 608 000;135 234 000;39 588 000;154 312 000;174 928 000;100 257 000;165 866 000;265 589 000;163 969 000;138 556 000;147 158 000;198 584 000;259 256 000;205 525 000;229 959 000;1 812 352 000;1 542 995 000;1 672 787 000;1 592 944 000;1 650 478 000;1 720 139 000;1 692 397 000;1 819 889 000;1 930 114 000;2 049 378 000;1 967 013 000;2 007 966 000;774 031 000;779 399 000;861 502 000;795 901 000;815 477 000;858 438 000;936 966 000;982 119 000;892 674 000;770 189 000;812 565 000;781 311 000;613 551 000;658 740 000;708 695 000;728 695 000;746 823 000;744 475 000;743 587 000;787 863 000;769 001 000;754 801 000;764 493 000;768 437 000;19 947 000;19 097 000;17 627 000;18 098 000;18 333 000;17 510 000;16 433 000;15 882 000;14 917 000;8 131 000;6 939 000;6 797 000;140 485 000;101 514 000;135 132 000;49 060 000;50 273 000;96 405 000;175 516 000;175 257 000;103 358 000;1 996 000;1 982 000;3 057 000;116 087 000;120 285 000;119 254 000;118 538 000;117 436 000;116 005 000;113 908 000;112 496 000;110 903 000;109 114 000;109 504 000;112 637 000;0;0;0;0;0;0;0;0;0;0;0;0
121;КРАСБАНК, ООО КБ;1569;"КОММЕРЧЕСКИЙ БАНК ""КРАСБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127051, г. Москва, ул. Трубная, д. 35;Корженкова Наталья Игоревна;13.09.1991;27,5;05.06.2014;Недействующая;;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;1 000 000 000;Ликвидировано вследствие банкротства от 05.06.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 21.05.2008, Решение о признании должника банкротом и открытии конкурсного производства от 08.11.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;ЕВРОПЕЙСКИЙ, ЗАО ИКБ;1616;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ИНВЕСТИЦИОННО-КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ""";236010, Калининградская обл, г. Калининград, ул. Кутузова, д. 39;Данилов Дмитрий Сергеевич;07.02.1996;23,0;31.12.2014;Недействующая;042748705;Калининградская область;Непубличные акционерные общества;Частная собственность;155 600 000;Прекратило деятельность при присоединении от 31.12.2014;10 912 786 000;10 571 755 000;10 559 464 000;10 861 089 000;10 949 062 000;12 162 534 000;12 266 020 000;12 562 263 000;12 481 248 000;12 894 701 000;8 641 198 000;9 556 405 000;705 796 000;317 265 000;364 896 000;447 867 000;390 051 000;533 966 000;398 425 000;491 599 000;342 015 000;474 518 000;742 883 000;465 996 000;1 500 957 000;1 370 511 000;1 556 184 000;1 267 277 000;1 455 741 000;2 083 233 000;2 689 732 000;2 306 507 000;2 469 570 000;3 094 162 000;336 957 000;1 709 011 000;646 825 000;720 003 000;808 300 000;800 744 000;531 858 000;455 764 000;430 696 000;438 260 000;444 592 000;451 274 000;364 465 000;377 682 000;7 403 318 000;7 479 991 000;7 188 374 000;7 681 723 000;7 789 084 000;8 336 279 000;7 957 321 000;8 602 323 000;8 507 727 000;8 218 444 000;6 397 376 000;6 383 251 000;5 396 412 000;5 592 448 000;5 878 981 000;5 973 822 000;6 175 527 000;6 248 234 000;6 078 799 000;6 141 785 000;6 193 373 000;6 246 064 000;5 417 401 000;5 392 210 000;638 581 000;669 186 000;691 036 000;739 544 000;765 200 000;809 688 000;855 165 000;877 181 000;930 997 000;962 532 000;963 432 000;973 334 000;1 350 000 000;1 200 000 000;600 000 000;950 000 000;830 000 000;1 260 000 000;1 005 000 000;1 565 000 000;1 365 000 000;991 991 000;1 964 000;2 115 000;150 589 000;151 377 000;150 054 000;150 267 000;151 787 000;148 188 000;148 558 000;146 127 000;142 499 000;61 564 000;59 110 000;60 699 000;0;0;0;0;0;0;0;0;0;0;0;0
123;СТАРЫЙ КРЕМЛЬ (ООО), КБ;2657;"КОММЕРЧЕСКИЙ БАНК ""СТАРЫЙ КРЕМЛЬ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117393, г. Москва, ул. Профсоюзная, д. 56(Торгово-офисный центр «Черемушки (Cherry Tower)»);Валлен Олег Эрлинович;21.01.1994;25,0;23.08.2016;Недействующая;044552704;Москва;Общества с ограниченной ответственностью;Частная собственность;126 249 533;Ликвидировано по решению суда от 23.08.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 03.07.2015;547 989 000;524 693 000;533 563 000;521 409 000;552 567 000;524 128 000;575 213 000;595 512 000;541 523 000;571 182 000;563 925 000;569 337 000;26 455 000;30 630 000;20 121 000;15 205 000;14 644 000;15 372 000;31 905 000;31 168 000;19 324 000;63 608 000;121 302 000;89 458 000;68 617 000;45 123 000;9 910 000;15 548 000;764 000;18 394 000;24 685 000;17 339 000;28 484 000;36 288 000;50 795 000;43 039 000;93 072 000;92 850 000;91 400 000;90 916 000;128 472 000;93 590 000;93 488 000;90 722 000;93 619 000;93 613 000;88 129 000;88 025 000;243 475 000;194 666 000;251 237 000;241 730 000;240 359 000;234 486 000;268 810 000;292 051 000;233 622 000;223 317 000;163 837 000;202 334 000;91 253 000;42 246 000;56 588 000;55 890 000;52 467 000;52 057 000;55 063 000;54 084 000;54 734 000;53 238 000;25 935 000;25 493 000;104 813 000;109 814 000;109 927 000;109 790 000;114 733 000;108 134 000;103 373 000;89 967 000;94 984 000;86 973 000;85 523 000;99 940 000;0;10 000 000;9 000 000;0;0;0;35 000 000;75 000 000;10 000 000;45 000 000;0;0;16 919 000;74 579 000;74 689 000;74 646 000;74 598 000;74 605 000;74 507 000;74 424 000;74 354 000;74 287 000;74 252 000;74 218 000;0;0;0;0;0;0;0;0;0;0;0;0
124;НКО МРЦ, ЗАО;3325;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖБАНКОВСКИЙ РАСЧЕТНЫЙ ЦЕНТР""";690091, Приморский кр, г. Владивосток, ул. Пограничная, д. 15 корп. В;Пастушенко Дмитрий Сергеевич;18.08.1993;25,5;03.10.2017;Недействующая;040507301;Приморский край;Непубличные акционерные общества;Частная собственность;890 000;Ликвидировано вследствие банкротства от 03.10.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;КБИ БАНК ООО;3156;"КОММЕРЧЕСКИЙ БАНК ""ИНДУСТРИАЛЬНЫЙ"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";127083, г. Москва, ул. Мишина, д. 22-24 корп. 1;Баклицкий Денис Николаевич;14.11.1994;24,0;19.01.2016;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;1 776 600 000;Ликвидировано вследствие банкротства от 19.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 25.06.2009, Решение о признании должника банкротом и открытии конкурсного производства от 24.09.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;АТЛАС БАНК, ООО;3477;"""АТЛАС БАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";119049, г. Москва, ул. Мытная, д. 1 стр. 1;Кнутова Марина Викторовна;17.10.2007;11,0;16.07.2015;Недействующая;044525263;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;206 400 000;Ликвидировано по решению суда от 16.07.2015, Решение о признании банка банкротом (о принудительной ликвидации) от 01.07.2014;1 157 456 000;1 293 915 000;1 172 724 000;1 237 397 000;1 341 474 000;1 423 902 000;1 364 755 000;1 370 237 000;1 281 066 000;963 095 000;867 816 000;889 312 000;170 017 000;206 347 000;120 479 000;121 448 000;138 393 000;139 208 000;95 232 000;108 366 000;129 071 000;69 912 000;30 010 000;28 390 000;80 068 000;243 320 000;228 882 000;88 983 000;81 846 000;203 800 000;112 920 000;111 509 000;84 492 000;25 311 000;19 775 000;41 934 000;0;0;0;0;0;0;0;0;0;0;0;0;867 779 000;810 992 000;799 198 000;1 007 875 000;1 090 099 000;1 053 667 000;1 121 512 000;1 111 463 000;1 041 556 000;836 924 000;784 963 000;790 093 000;762 435 000;805 728 000;793 886 000;806 705 000;869 474 000;899 441 000;916 013 000;877 428 000;786 177 000;790 684 000;783 112 000;788 526 000;1 340 000;1 284 000;1 228 000;1 170 000;1 112 000;1 594 000;1 454 000;1 261 000;1 174 000;1 240 000;1 851 000;1 567 000;104 004 000;3 980 000;4 084 000;200 000 000;219 513 000;152 632 000;204 045 000;232 774 000;254 205 000;45 000 000;0;0;1 494 000;1 473 000;1 424 000;1 414 000;1 384 000;1 340 000;1 408 000;1 428 000;1 427 000;1 379 000;1 720 000;1 696 000;0;0;0;0;0;0;0;0;0;0;0;0
127;ГРИС-БАНК, ООО КБ;1928;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ГРИС-БАНК""";357500, Ставропольский кр., г. Пятигорск, проспект Калинина, д. 5-В;Чотчаев Рустам Махтиевич;23.06.1992;26,5;22.01.2019;Недействующая;040708775;Ставропольский край;Общества с ограниченной ответственностью;Частная собственность;230 693 000;Ликвидировано от 22.01.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 18.08.2016;396 307 000;400 167 000;378 745 000;394 295 000;434 397 000;500 932 000;423 156 000;487 819 000;594 358 000;530 927 000;430 201 000;569 038 000;83 600 000;83 767 000;60 409 000;73 591 000;106 934 000;117 966 000;83 463 000;108 737 000;292 294 000;203 693 000;8 670 000;168 915 000;4 664 000;6 855 000;10 258 000;12 953 000;18 985 000;88 636 000;37 122 000;69 001 000;15 010 000;16 084 000;107 703 000;93 435 000;0;0;0;0;0;0;0;0;6 006 000;6 090 000;6 132 000;6 204 000;209 311 000;236 447 000;236 955 000;233 053 000;230 549 000;218 946 000;215 240 000;196 587 000;177 608 000;195 802 000;203 769 000;213 572 000;150 541 000;172 939 000;174 443 000;173 632 000;171 571 000;159 563 000;157 673 000;141 362 000;120 748 000;119 406 000;135 462 000;140 142 000;54 727 000;59 465 000;58 469 000;55 378 000;54 935 000;55 340 000;53 524 000;51 704 000;53 339 000;72 875 000;68 307 000;73 430 000;0;0;0;0;0;0;0;0;0;0;0;0;35 136 000;34 987 000;34 919 000;34 868 000;34 798 000;34 743 000;34 695 000;34 625 000;35 248 000;35 223 000;35 324 000;34 823 000;0;0;0;0;0;0;0;0;0;0;0;0
128;ВЕРХНЕВОЛЖСКИЙ, ПАО КБ;1084;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ВЕРХНЕВОЛЖСКИЙ""";152903, Ярославская обл, Рыбинский район, г. Рыбинск, ул. Братьев Орловых, д. 1А;Тимофеева Надежда Викторовна;21.12.1992;26,0;17.05.2016;Недействующая;047885715;Ярославская область;Публичные акционерные общества;Иная смешанная российская собственность;345 140 040;Прекратило деятельность при присоединении от 17.05.2016;2 429 151 000;2 606 918 000;2 813 488 000;3 034 891 000;3 363 753 000;3 494 522 000;3 683 539 000;3 930 734 000;4 251 993 000;4 441 587 000;4 223 133 000;4 248 442 000;133 039 000;182 137 000;97 655 000;190 297 000;244 053 000;211 821 000;203 614 000;219 887 000;363 883 000;597 076 000;299 204 000;250 447 000;17 273 000;22 226 000;155 584 000;90 405 000;79 629 000;15 349 000;15 565 000;14 160 000;17 124 000;24 026 000;37 048 000;46 702 000;17 197 000;17 090 000;92 347 000;171 549 000;120 429 000;169 208 000;169 806 000;170 790 000;122 020 000;62 157 000;62 451 000;12 671 000;1 575 187 000;1 703 230 000;1 849 850 000;2 006 883 000;2 359 549 000;2 549 185 000;2 712 444 000;3 006 015 000;3 197 719 000;3 183 327 000;3 186 304 000;3 353 624 000;970 608 000;1 108 974 000;1 212 404 000;1 298 059 000;1 367 108 000;1 577 171 000;1 628 510 000;1 615 860 000;1 685 769 000;1 621 861 000;1 688 894 000;1 654 942 000;554 175 000;564 979 000;578 712 000;642 306 000;885 605 000;906 964 000;1 000 315 000;1 328 786 000;1 250 320 000;1 259 081 000;1 243 911 000;1 437 002 000;21 579 000;1 704 000;31 928 000;40 952 000;82 582 000;42 139 000;62 066 000;32 040 000;122 160 000;162 250 000;122 019 000;130 000 000;273 012 000;272 535 000;273 898 000;281 686 000;286 390 000;294 148 000;290 767 000;309 172 000;309 252 000;314 311 000;316 561 000;319 723 000;4 735 000;4 772 000;79 983 000;159 081 000;108 138 000;157 972 000;158 454 000;159 582 000;110 725 000;50 837 000;51 264 000;1 544 000
129;ПРИНТБАНК, ОАО;546;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРИНТБАНК""";"127474, г. Москва, шоссе Дмитровское, д. 60(Бизнес-центр ""Лихоборский"")";Беднин Василий Феликсович;22.10.1990;28,0;29.11.2016;Недействующая;044552734;Москва;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;190 394 325;Ликвидировано по решению суда от 29.11.2016, Решение о признании должника банкротом и открытии конкурсного производства от 13.12.2013;433 467 000;464 681 000;460 403 000;476 718 000;483 413 000;462 584 000;444 583 000;470 454 000;;;;;32 908 000;59 833 000;49 095 000;78 592 000;62 869 000;98 135 000;73 810 000;77 807 000;0;0;0;0;6 851 000;4 537 000;10 642 000;10 301 000;10 727 000;9 330 000;9 849 000;8 368 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91 386 000;91 209 000;83 418 000;82 961 000;83 504 000;72 330 000;73 545 000;79 009 000;0;0;0;0;80 930 000;81 710 000;78 740 000;78 620 000;78 640 000;67 440 000;68 980 000;75 040 000;0;0;0;0;10 456 000;9 499 000;4 678 000;4 341 000;4 864 000;4 890 000;4 565 000;3 969 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237 723 000;237 394 000;205 901 000;205 900 000;205 205 000;204 871 000;205 020 000;235 782 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;КОДЕКС (ОАО), АКБ;2746;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КОДЕКС"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";129223, г. Москва, проспект Мира, д. 119 корп. 553;Бельков Андрей Олегович;15.03.1994;25,0;13.04.2017;Недействующая;044585171;Москва;Публичные акционерные общества;Частная собственность;80 000 000;Ликвидировано вследствие банкротства от 13.04.2017, Решение о признании должника банкротом и открытии конкурсного производства от 09.12.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;СТАЛЬ БАНК (ООО);2248;СТАЛЬ БАНК (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ);129090, г. Москва, пер. Грохольский, д. 30 корп. 1;Воробьёв Сергей Иванович;26.01.1993;26,0;20.03.2019;Недействующая;044525164;Москва;Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано от 20.03.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.07.2017, Решение о признании должника банкротом и открытии конкурсного производства от 16.09.2017;2 113 376 000;1 566 100 000;1 886 248 000;1 713 643 000;2 272 865 000;1 872 770 000;1 855 460 000;1 711 259 000;1 667 227 000;1 695 695 000;2 149 206 000;1 960 048 000;56 218 000;67 094 000;53 554 000;39 489 000;336 894 000;38 470 000;89 851 000;63 277 000;54 966 000;156 767 000;156 093 000;36 122 000;237 836 000;46 517 000;280 267 000;141 807 000;21 921 000;230 121 000;193 113 000;137 743 000;255 020 000;124 087 000;383 122 000;567 192 000;655 417 000;612 105 000;661 169 000;627 650 000;624 792 000;592 108 000;521 951 000;472 049 000;444 427 000;442 675 000;320 318 000;318 189 000;1 014 883 000;677 869 000;724 628 000;749 948 000;1 104 937 000;842 881 000;889 432 000;883 380 000;751 873 000;803 190 000;1 126 605 000;894 448 000;472 954 000;549 024 000;568 089 000;579 604 000;549 070 000;527 247 000;525 334 000;557 048 000;543 258 000;516 411 000;512 936 000;435 347 000;97 203 000;94 871 000;93 327 000;87 903 000;69 712 000;65 240 000;64 476 000;51 710 000;49 975 000;48 137 000;56 003 000;54 692 000;430 000 000;20 000 000;50 000 000;70 000 000;475 000 000;240 000 000;290 000 000;265 000 000;150 064 000;230 066 000;553 065 000;400 070 000;4 525 000;4 475 000;4 445 000;4 296 000;4 145 000;3 992 000;4 135 000;3 982 000;3 831 000;3 808 000;4 402 000;4 327 000;0;0;0;0;0;0;0;0;0;0;0;628 000
132;ГАНЗАКОМБАНК, ОАО;1734;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГАНЗАКОМБАНК""";191123, г. Санкт-Петербург, пер. Манежный, д. 14 корп. А;Шубин Герман Александрович;22.10.2002;16,0;26.10.2018;Недействующая;044030816;Санкт-Петербург;Публичные акционерные общества;Частная собственность;171 623 600;Ликвидировано по решению суда от 26.10.2018, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 17.04.2015;1 458 714 000;1 500 590 000;1 421 845 000;1 439 569 000;1 445 733 000;1 497 154 000;1 674 716 000;1 651 775 000;1 532 990 000;1 289 999 000;1 199 234 000;1 190 438 000;107 951 000;131 539 000;60 076 000;80 574 000;174 988 000;111 623 000;82 878 000;81 403 000;101 787 000;63 606 000;59 331 000;41 316 000;165 886 000;182 188 000;175 728 000;119 177 000;116 562 000;144 094 000;261 742 000;240 414 000;263 541 000;286 180 000;326 403 000;339 669 000;238 088 000;289 639 000;338 291 000;303 710 000;324 203 000;313 488 000;328 844 000;402 509 000;523 584 000;452 957 000;370 431 000;461 876 000;863 930 000;832 266 000;780 083 000;882 102 000;765 421 000;849 953 000;933 910 000;867 883 000;526 667 000;408 017 000;368 047 000;279 217 000;75 648 000;74 971 000;145 459 000;104 897 000;107 543 000;97 002 000;87 576 000;79 650 000;75 372 000;68 802 000;40 604 000;38 829 000;243 282 000;237 295 000;234 624 000;237 205 000;237 878 000;242 951 000;249 788 000;245 888 000;231 295 000;189 215 000;167 443 000;150 388 000;545 000 000;520 000 000;400 000 000;540 000 000;420 000 000;510 000 000;596 546 000;542 345 000;220 000 000;150 000 000;160 000 000;90 000 000;2 592 000;2 459 000;3 073 000;3 031 000;2 976 000;3 019 000;3 031 000;3 098 000;2 853 000;2 977 000;2 890 000;2 809 000;216 985 000;268 396 000;317 316 000;282 983 000;303 390 000;292 476 000;307 717 000;381 246 000;502 583 000;432 217 000;349 595 000;440 772 000
